numberOfCharacters	numberOfCharactersNoSpaces	numberOfWords	numberOfShortWords	numberOfLongWords	mostFrequentWordLength	averageWordLength	numberOfSentences	numberOfShortSentences	numberOfLongSentences	mostFrequentSentenceLength	averageSentenceLength	numberOfDifferentWords	numberOfStopwords	gunningFogIndex	fleschReadingEase	fleschKincaidGradeLevel	daleChallReadabilityFormula	automatedReadabilityIndex	simpleMeasureOfGobbledygook	lix	wordVariationIndex	nominalRatio	lexicalDiversity	typeTokenRatio	guiraudsIndex	yulesK	theDEstimate	hapaxLegomena	advancedGuiraudIndex	numberOfDifferentPosTags	sentenceStructureTreeHeight	correctVerbForm	pos_CC	pos_CD	pos_DT	pos_EX	pos_FW	pos_IN	pos_JJ	pos_JJR	pos_JJS	pos_LS	pos_MD	pos_NN	pos_NNS	pos_NNP	pos_NNPS	pos_PDT	pos_POS	pos_PRP	pos_PRP$	pos_RB	pos_RBR	pos_RBS	pos_RP	pos_SYM	pos_TO	pos_UH	pos_VB	pos_VBD	pos_VBG	pos_VBN	pos_VBP	pos_VBZ	pos_WDT	pos_WP	pos_WRB	numberOfSpellcheckingErrors	numberOfCapitalizationErrors	numberOfPunctuationErrors	scoreCosineSimilarityMax	cosineTopEssaySimilarityAverage	cosinePattern	cosineSumOfCorrelationValues	score	Selected
3006.0	2427.0	588.0	0.5015625	0.096875	4.0	3.7453125	27.0	0.0	0.2222222222222222	11.0	21.77777777777778	238.0	0.5046875	11.636281179138322	75.38361678004534	8.155034013605444	6.730708390022675	9.0	9.250403328903449	32.321995464852606	48.076012979132734	1.106280193236715	2.4705882352941178	0.40476190476190477	9.814954576223638	902.1997621878717	88.07619047619048	0.23639455782312926	0.10034013605442177	0.75	5.933333333333334	109.0	25.0	8.0	68.0	1.0	0.0	65.0	49.0	2.0	3.0	0.0	5.0	117.0	8.0	0.0	0.0	2.0	0.0	40.0	10.0	42.0	1.0	2.0	6.0	0.0	19.0	0.0	29.0	11.0	11.0	9.0	36.0	13.0	0.0	0.0	7.0	6.0	0.0	5.0	46.0	0.055267246799865166	1.8642533936651589	0.4408973935306818	33.0	No
4254.0	3413.0	877.0	0.5221052631578947	0.07157894736842105	4.0	3.54	20.0	0.05	0.55	14.0	43.85	251.0	0.5	19.22757126567845	59.205927309008004	15.894852337514255	8.548153272519954	19.0	9.642632912329528	51.60370581527936	39.99851247481583	1.032069970845481	3.49402390438247	0.2862029646522235	8.475667768837338	1319.36979306638	54.508863355689044	0.11630558722919042	0.06955530216647662	0.7777777777777778	4.771929824561403	182.0	50.0	3.0	63.0	1.0	0.0	105.0	76.0	3.0	2.0	0.0	17.0	166.0	12.0	19.0	0.0	1.0	3.0	83.0	18.0	56.0	4.0	0.0	10.0	0.0	28.0	0.0	63.0	33.0	16.0	8.0	53.0	9.0	3.0	0.0	12.0	24.0	3.0	15.0	31.0	0.17626148430848304	0.04298642533936636	0.889225826737305	31.0	No
3081.0	2465.0	627.0	0.5374449339207048	0.10866372980910426	4.0	3.563876651982379	18.0	0.05555555555555555	0.4444444444444444	21.0	34.833333333333336	243.0	0.48164464023494863	15.974800637958536	67.7193580542265	12.467408293460927	8.260325837320574	14.0	8.680891452615393	46.63556618819777	46.91349348952138	1.028	2.580246913580247	0.3875598086124402	9.704485225545092	1020.0014363688595	83.50854141746412	0.22647527910685805	0.09728867623604466	0.75	3.893939393939394	141.0	23.0	0.0	57.0	3.0	1.0	55.0	60.0	0.0	1.0	0.0	9.0	145.0	1.0	10.0	0.0	2.0	2.0	52.0	16.0	38.0	0.0	0.0	4.0	0.0	21.0	0.0	36.0	26.0	20.0	5.0	31.0	23.0	1.0	0.0	14.0	20.0	6.0	4.0	30.0	0.1456497655000163	1.1561085972850673	0.7888168061702787	32.0	No
4369.0	3526.0	855.0	0.5153439153439153	0.09523809523809523	4.0	3.6444444444444444	39.0	0.0	0.20512820512820512	14.0	21.923076923076923	342.0	0.4582010582010582	10.968061178587496	77.42307692307695	7.90666666666667	7.457124381466487	9.0	8.463088693708995	32.449392712550605	53.045136297514695	1.240677966101695	2.5	0.4	11.696153213770756	737.1729961521189	126.00000000000001	0.23625730994152047	0.10760233918128655	0.7777777777777778	5.770833333333333	159.0	32.0	9.0	98.0	0.0	0.0	97.0	67.0	1.0	3.0	0.0	9.0	190.0	4.0	7.0	0.0	1.0	2.0	40.0	25.0	64.0	1.0	0.0	11.0	0.0	33.0	0.0	45.0	53.0	23.0	12.0	14.0	12.0	4.0	0.0	6.0	7.0	0.0	1.0	40.0	0.11184296108565658	0.733031674208144	0.6894871353410379	46.0	No
2150.0	1763.0	393.0	0.531317494600432	0.15334773218142547	1.0	3.762419006479482	30.0	0.16666666666666666	0.03333333333333333	11.0	13.1	199.0	0.4514038876889849	9.514809160305344	72.98888167938931	6.333249363867683	7.661221832061068	6.0	9.473421319101043	31.16615776081425	55.37428347212083	1.3571428571428572	1.9748743718592965	0.5063613231552163	10.038222118875835	462.70661440201746	120.24384853492829	0.29770992366412213	0.15012722646310434	0.75	4.714285714285714	75.0	10.0	2.0	44.0	2.0	0.0	41.0	35.0	0.0	1.0	0.0	13.0	98.0	2.0	6.0	0.0	1.0	2.0	26.0	6.0	17.0	1.0	0.0	4.0	0.0	10.0	0.0	28.0	12.0	10.0	4.0	13.0	8.0	0.0	0.0	7.0	7.0	0.0	2.0	41.0	0.09847197346262145	0.3959276018099551	0.6113271541690943	41.0	No
4256.0	3406.0	857.0	0.5509989484752892	0.08937960042060988	2.0	3.5110410094637223	46.0	0.0	0.06521739130434782	19.0	18.630434782608695	284.0	0.48264984227129337	9.085779513976968	82.29850426157982	6.4086583633504155	6.789962797422759	6.0	6.49829394308	28.54875450256202	44.586594400521186	0.9752066115702479	3.017605633802817	0.3313885647607935	9.701255196729202	1047.3214285714287	78.10013012639979	0.176196032672112	0.061843640606767794	0.8055555555555556	5.480769230769231	181.0	34.0	3.0	51.0	2.0	0.0	87.0	61.0	3.0	2.0	0.0	8.0	194.0	4.0	9.0	0.0	2.0	6.0	65.0	47.0	61.0	3.0	0.0	7.0	0.0	26.0	0.0	46.0	70.0	21.0	13.0	16.0	15.0	4.0	0.0	13.0	9.0	0.0	2.0	35.0	0.1377905596934118	-0.5271493212669682	0.7575117167141265	35.0	No
1934.0	1558.0	373.0	0.5059952038369304	0.10311750599520383	2.0	3.7002398081534773	18.0	0.0	0.1111111111111111	16.0	20.72222222222222	177.0	0.5155875299760192	10.969854036341971	73.07754766160262	8.214454870420017	6.696279326779863	8.0	8.344100000000001	32.250372356270475	49.94246217966829	0.7375	2.1073446327683616	0.4745308310991957	9.16471260348941	590.2364909499273	89.34858702194013	0.30294906166219837	0.10187667560321716	0.7222222222222222	6.421052631578948	71.0	21.0	2.0	34.0	1.0	0.0	41.0	24.0	8.0	5.0	0.0	5.0	52.0	2.0	0.0	0.0	0.0	0.0	34.0	11.0	39.0	2.0	1.0	2.0	0.0	12.0	0.0	21.0	19.0	5.0	6.0	12.0	8.0	0.0	0.0	4.0	0.0	0.0	1.0	35.0	0.08095093286947012	-0.9162895927601813	0.45493060807800045	40.0	No
3591.0	2898.0	727.0	0.5881670533642691	0.0765661252900232	1.0	3.320185614849188	68.0	0.23529411764705882	0.0	6.0	10.691176470588236	307.0	0.44547563805104406	6.257213366777248	91.25168146694719	3.1875368152763173	7.7722018852657975	2.0	6.923569853693429	19.769580872238855	53.58658058215987	0.9427609427609428	2.3680781758957656	0.422283356258597	11.38599975282756	679.2222222222222	133.0363496430209	0.24896836313617607	0.13067400275103164	0.8055555555555556	4.1125	174.0	33.0	6.0	44.0	1.0	0.0	63.0	67.0	2.0	4.0	0.0	9.0	146.0	8.0	6.0	0.0	0.0	4.0	48.0	18.0	48.0	2.0	2.0	9.0	0.0	29.0	0.0	51.0	60.0	16.0	12.0	28.0	7.0	4.0	0.0	12.0	13.0	0.0	11.0	31.0	0.14612244989044781	1.3416289592760187	1.0652675651623236	45.0	No
4360.0	3498.0	860.0	0.5263157894736842	0.11157894736842106	4.0	3.6389473684210527	35.0	0.0	0.22857142857142856	17.0	24.571428571428573	300.0	0.5168421052631579	11.875083056478406	72.11174418604654	9.30541528239203	7.664394019933555	10.0	9.312151188531436	36.89700996677741	46.648916077853514	1.0169971671388103	2.8666666666666667	0.3488372093023256	10.229915092057103	1049.2387245044529	88.76661129568106	0.17790697674418604	0.09883720930232558	0.7777777777777778	4.982758620689655	209.0	47.0	7.0	80.0	0.0	0.0	91.0	55.0	4.0	8.0	0.0	13.0	161.0	6.0	13.0	0.0	0.0	3.0	49.0	23.0	57.0	2.0	1.0	7.0	0.0	30.0	0.0	53.0	70.0	32.0	26.0	21.0	7.0	2.0	0.0	9.0	13.0	0.0	6.0	35.0	0.17032010735638584	2.251131221719457	1.2627626831165586	43.0	No
4416.0	3576.0	856.0	0.5359749739311783	0.13660062565172054	2.0	3.6798748696558916	40.0	0.1	0.2	23.0	21.4	353.0	0.4629822732012513	11.597383177570094	71.45745794392525	8.608803738317757	8.442531121495328	9.0	10.298539674758413	36.70373831775701	54.77781917792723	0.9971264367816092	2.424929178470255	0.41238317757009346	12.065291611985307	634.5871155810612	138.77021864142247	0.26635514018691586	0.15186915887850466	0.8333333333333334	4.931034482758621	188.0	32.0	8.0	64.0	2.0	0.0	82.0	81.0	3.0	3.0	0.0	10.0	177.0	4.0	17.0	0.0	1.0	3.0	53.0	37.0	58.0	3.0	1.0	12.0	0.0	31.0	0.0	52.0	57.0	19.0	17.0	27.0	16.0	2.0	0.0	3.0	24.0	0.0	17.0	36.0	0.13021961215010464	0.9208144796380093	0.8485907580846315	41.0	No
3653.0	2946.0	714.0	0.5265200517464425	0.11384217335058215	3.0	3.7192755498059507	35.0	0.02857142857142857	0.08571428571428572	18.0	20.4	269.0	0.47736093143596375	10.62498599439776	74.9878235294118	7.867960784313727	7.280006666666667	8.0	8.922882184376626	32.72492997198879	47.44006616234603	1.032967032967033	2.654275092936803	0.37675070028011204	10.06707198620086	803.202479338843	88.02293299342209	0.2030812324929972	0.08683473389355742	0.75	6.1	138.0	39.0	7.0	52.0	0.0	0.0	90.0	54.0	3.0	6.0	0.0	13.0	130.0	8.0	1.0	0.0	3.0	0.0	53.0	28.0	52.0	0.0	1.0	5.0	0.0	23.0	0.0	34.0	45.0	26.0	4.0	20.0	9.0	1.0	0.0	7.0	5.0	0.0	3.0	36.0	0.1379011329161883	-0.5226244343891402	0.6803234067203263	41.0	No
4380.0	3526.0	852.0	0.5091299677765844	0.1288936627282492	4.0	3.744360902255639	39.0	0.02564102564102564	0.20512820512820512	15.0	21.846153846153847	308.0	0.4908700322234157	11.320621162874685	74.7407313109426	8.261690140845072	7.759458902130733	9.0	8.768130331264683	35.93066088840737	48.04228074352302	0.940379403794038	2.7662337662337664	0.3615023474178404	10.551906131343987	762.0279812288935	95.27580433581882	0.1960093896713615	0.107981220657277	0.75	5.277777777777778	188.0	30.0	4.0	73.0	2.0	0.0	106.0	66.0	5.0	1.0	0.0	4.0	160.0	6.0	9.0	0.0	1.0	0.0	82.0	21.0	69.0	5.0	0.0	6.0	0.0	21.0	0.0	30.0	68.0	30.0	15.0	28.0	17.0	4.0	0.0	0.0	9.0	0.0	7.0	35.0	0.1751361166994211	0.9343891402714934	0.8207147823393641	36.0	No
1508.0	1196.0	313.0	0.5931232091690545	0.10315186246418338	2.0	3.343839541547278	21.0	0.0	0.047619047619047616	12.0	14.904761904761905	152.0	0.4383954154727794	8.262224250722653	86.56481363152291	4.888032861706986	7.503507819869162	4.0	7.07126945348624	26.40635934885136	48.52846624040497	0.9448818897637795	2.0592105263157894	0.48562300319488816	8.591547967952167	807.6150474799124	80.00412755739885	0.34185303514376997	0.11182108626198083	0.6944444444444444	5.285714285714286	81.0	10.0	1.0	27.0	0.0	1.0	22.0	26.0	0.0	1.0	0.0	5.0	66.0	3.0	0.0	0.0	0.0	1.0	15.0	12.0	16.0	1.0	0.0	3.0	0.0	16.0	0.0	33.0	21.0	12.0	1.0	10.0	4.0	0.0	0.0	6.0	2.0	1.0	0.0	30.0	0.06471960019912223	0.23076923076922995	0.5287039366034527	34.0	No
4338.0	3498.0	847.0	0.5293501048218029	0.10167714884696016	1.0	3.6121593291404612	38.0	0.0	0.15789473684210525	16.0	22.289473684210527	345.0	0.44234800838574423	11.418741067544897	73.14247110544959	8.594748337786616	7.7434628534145284	9.0	9.414487439383343	33.741657863667434	53.90485899359115	1.2540192926045015	2.455072463768116	0.40731995277449823	11.854340289834855	730.127879877194	133.52710762616593	0.2502951593860685	0.10861865407319952	0.75	5.647058823529412	171.0	26.0	7.0	80.0	0.0	0.0	88.0	88.0	2.0	0.0	0.0	9.0	201.0	4.0	15.0	0.0	0.0	3.0	49.0	26.0	52.0	2.0	0.0	5.0	0.0	37.0	0.0	48.0	56.0	25.0	20.0	17.0	5.0	3.0	2.0	6.0	20.0	0.0	0.0	37.0	0.1771858783335166	1.615384615384615	1.252731636746162	41.0	No
2858.0	2313.0	559.0	0.5453074433656958	0.13106796116504854	2.0	3.656957928802589	36.0	0.027777777777777776	0.05555555555555555	12.0	15.527777777777779	252.0	0.4401294498381877	9.431146889286424	81.65426977738025	5.727729576624927	7.852795845756311	5.0	7.793537801064561	30.017938779566688	53.33168833074712	1.0467289719626167	2.2182539682539684	0.45080500894454384	10.658464347832902	504.4946790931324	114.34294604721089	0.26118067978533094	0.13059033989266547	0.75	5.0	121.0	27.0	4.0	45.0	1.0	0.0	53.0	63.0	1.0	0.0	0.0	5.0	106.0	8.0	3.0	0.0	0.0	0.0	35.0	14.0	34.0	3.0	1.0	4.0	0.0	20.0	0.0	29.0	40.0	28.0	6.0	11.0	7.0	3.0	0.0	8.0	11.0	0.0	8.0	35.0	0.12325336799491309	2.7828054298642533	0.8663215287560615	35.0	No
1959.0	1557.0	414.0	0.5601750547045952	0.07439824945295405	4.0	3.336980306345733	22.0	0.0	0.09090909090909091	14.0	18.818181818181817	177.0	0.5382932166301969	8.6866930171278	84.74324110671938	6.114308300395258	6.324326262626262	5.0	7.168621630094336	27.030742204655247	45.67987104092562	1.1708860759493671	2.3389830508474576	0.427536231884058	8.699075413138932	992.6826823482241	72.95986974866999	0.24396135265700483	0.07729468599033816	0.7222222222222222	5.03030303030303	72.0	17.0	3.0	18.0	0.0	0.0	52.0	24.0	0.0	3.0	0.0	10.0	104.0	3.0	2.0	0.0	0.0	1.0	21.0	30.0	31.0	2.0	0.0	2.0	0.0	14.0	0.0	28.0	12.0	6.0	4.0	17.0	5.0	1.0	0.0	5.0	8.0	2.0	2.0	35.0	0.09357762648780212	-0.006787330316742057	0.5925418392385282	30.0	No
4834.0	3995.0	872.0	0.5134357005758158	0.14491362763915547	1.0	3.751439539347409	43.0	0.13953488372093023	0.20930232558139536	4.0	20.27906976744186	396.0	0.3857965451055662	12.515297631747387	68.18041391081717	8.787415190953705	9.151183603584382	9.0	10.521355281004226	37.59558352890975	61.39897685962979	1.661710037174721	2.202020202020202	0.4541284403669725	13.410252137276208	506.9934763349351	196.83605735872334	0.29357798165137616	0.19495412844036697	0.8055555555555556	5.568627450980392	153.0	25.0	5.0	92.0	0.0	0.0	105.0	78.0	5.0	4.0	0.0	12.0	246.0	6.0	21.0	0.0	0.0	4.0	30.0	32.0	44.0	7.0	1.0	6.0	2.0	25.0	0.0	44.0	42.0	33.0	11.0	14.0	9.0	4.0	0.0	3.0	29.0	0.0	11.0	35.0	0.10230630934257083	3.2036199095022626	0.766073636599943	55.0	No
2732.0	2221.0	521.0	0.535303776683087	0.11822660098522167	1.0	3.5845648604269296	28.0	0.03571428571428571	0.10714285714285714	18.0	18.607142857142858	258.0	0.3957307060755337	10.513874417329312	80.12840451055663	6.705557307375926	8.741794324102003	7.0	8.634040054169528	32.426720592267614	58.756701885037124	1.4054054054054055	2.0193798449612403	0.4952015355086372	11.303185221928747	508.70147255689426	147.92215905358952	0.32629558541266795	0.16314779270633398	0.7777777777777778	4.431818181818182	123.0	23.0	1.0	44.0	1.0	1.0	58.0	43.0	2.0	0.0	0.0	11.0	132.0	5.0	22.0	0.0	0.0	3.0	28.0	14.0	18.0	0.0	1.0	9.0	0.0	17.0	0.0	31.0	45.0	16.0	10.0	12.0	9.0	2.0	0.0	1.0	15.0	0.0	11.0	40.0	0.15668677145733736	0.9570135746606336	0.7463739151946416	40.0	No
3560.0	2932.0	630.0	0.4909090909090909	0.16223776223776223	1.0	4.034965034965035	34.0	0.029411764705882353	0.029411764705882353	21.0	18.529411764705884	328.0	0.4125874125874126	12.300653594771243	64.75336134453784	8.83075630252101	8.440400093370682	9.0	10.328600350310266	36.9421101774043	66.82496925787967	1.3059360730593608	1.920731707317073	0.5206349206349207	13.067832795389371	392.5621839850157	202.15116156838013	0.35555555555555557	0.19047619047619047	0.7777777777777778	5.846153846153846	109.0	27.0	4.0	59.0	0.0	1.0	66.0	53.0	3.0	4.0	0.0	5.0	170.0	4.0	10.0	0.0	0.0	0.0	33.0	37.0	35.0	0.0	2.0	2.0	0.0	19.0	0.0	26.0	56.0	5.0	12.0	6.0	4.0	1.0	1.0	3.0	13.0	0.0	3.0	44.0	0.0907780658800281	3.875565610859729	0.7934118234273309	50.0	No
4067.0	3292.0	778.0	0.560687432867884	0.0966702470461869	1.0	3.4822771213748656	49.0	0.02040816326530612	0.04081632653061224	13.0	15.877551020408163	307.0	0.40494092373791624	8.253334032841929	82.08766617701065	5.754172918524738	8.21930930696186	6.0	8.093282712189389	27.44567441372436	50.90938177992908	1.5338645418326693	2.534201954397394	0.39460154241645246	11.006483249514847	1005.3333333333334	119.72805631512016	0.23393316195372751	0.13110539845758354	0.75	4.2784810126582276	154.0	25.0	6.0	107.0	3.0	0.0	85.0	69.0	3.0	0.0	0.0	3.0	192.0	4.0	43.0	0.0	2.0	0.0	51.0	4.0	38.0	1.0	0.0	13.0	0.0	33.0	0.0	32.0	70.0	13.0	15.0	16.0	8.0	3.0	0.0	5.0	29.0	0.0	4.0	30.0	0.13704528783773878	2.638009049773756	1.0492920548910216	35.0	No
2164.0	1734.0	439.0	0.5650406504065041	0.09959349593495935	3.0	3.4695121951219514	14.0	0.0	0.42857142857142855	18.0	31.357142857142858	187.0	0.483739837398374	13.636251220305892	72.48540432801826	10.93905792385291	7.67361383013342	12.0	7.957251820313856	42.518874064432154	46.35693703719059	1.2560975609756098	2.3475935828877006	0.42596810933940776	8.925023050192602	800.341869906291	77.75946415012474	0.25968109339407747	0.09111617312072894	0.6944444444444444	4.771428571428571	77.0	27.0	2.0	29.0	0.0	0.0	56.0	29.0	1.0	1.0	0.0	4.0	107.0	0.0	20.0	0.0	0.0	1.0	37.0	12.0	35.0	0.0	0.0	7.0	1.0	15.0	0.0	19.0	30.0	4.0	4.0	15.0	5.0	0.0	0.0	4.0	15.0	0.0	4.0	32.0	0.07238168906486307	0.7420814479638	0.5230275619605793	32.0	No
2272.0	1859.0	414.0	0.48695652173913045	0.16956521739130434	4.0	3.982608695652174	30.0	0.1	0.1	7.0	13.8	193.0	0.44565217391304346	10.737391304347828	78.59756521739132	5.724850241545894	7.028926859903382	6.0	8.238735603445708	32.640579710144934	50.531961088994265	1.0	2.145077720207254	0.46618357487922707	9.485432512631716	568.7894992707827	93.63750628456512	0.2753623188405797	0.10386473429951691	0.75	4.709677419354839	86.0	19.0	3.0	30.0	2.0	0.0	38.0	26.0	5.0	2.0	0.0	13.0	92.0	5.0	2.0	0.0	0.0	1.0	31.0	11.0	33.0	0.0	0.0	2.0	0.0	8.0	0.0	36.0	6.0	13.0	5.0	15.0	11.0	3.0	0.0	4.0	4.0	1.0	0.0	40.0	0.10449098545173294	-2.513574660633484	0.5045798208917549	37.0	No
3401.0	2776.0	642.0	0.48092643051771117	0.12670299727520437	1.0	3.731607629427793	42.0	0.023809523809523808	0.023809523809523808	11.0	15.285714285714286	236.0	0.47275204359673023	9.603382287494439	78.38822429906544	6.123141967067202	7.346073297730307	6.0	8.269060116576782	29.7716955941255	44.91409340088835	0.9365079365079365	2.7203389830508473	0.367601246105919	9.314177047973528	1022.5921521997622	78.42039194021147	0.20093457943925233	0.09657320872274143	0.7777777777777778	5.0638297872340425	139.0	28.0	3.0	40.0	3.0	0.0	65.0	62.0	6.0	2.0	0.0	14.0	119.0	17.0	3.0	0.0	0.0	7.0	38.0	10.0	56.0	0.0	1.0	1.0	0.0	15.0	0.0	35.0	34.0	14.0	3.0	44.0	9.0	2.0	0.0	18.0	9.0	0.0	1.0	36.0	0.13760491624920262	-0.8280542986425345	0.7708802142997588	34.0	No
3435.0	2766.0	684.0	0.5117493472584856	0.10966057441253264	4.0	3.5718015665796345	30.0	0.0	0.13333333333333333	13.0	22.8	243.0	0.5052219321148825	11.634619883040935	76.45878947368422	8.259017543859652	7.745318596491228	9.0	8.745826893841286	35.08070175438596	44.36124855031609	0.9554794520547946	2.814814814814815	0.35526315789473684	9.291337221757752	1066.3088764917732	74.97502685284641	0.19005847953216373	0.09502923976608187	0.75	4.472727272727273	135.0	36.0	3.0	40.0	0.0	0.0	80.0	59.0	1.0	1.0	0.0	10.0	125.0	17.0	9.0	0.0	0.0	2.0	72.0	18.0	60.0	2.0	2.0	5.0	0.0	19.0	0.0	40.0	27.0	24.0	5.0	28.0	11.0	0.0	0.0	9.0	12.0	0.0	4.0	36.0	0.15958733588064078	-1.0294117647058822	0.692959649637753	46.0	No
3187.0	2645.0	548.0	0.4152823920265781	0.1893687707641196	4.0	4.310631229235881	36.0	0.0	0.08333333333333333	11.0	15.222222222222221	183.0	0.4318936877076412	11.41735604217356	69.27021086780213	7.379148418491486	7.647489375506894	9.0	8.920646497554287	36.02514193025142	39.32848187001175	1.7243589743589745	2.9945355191256833	0.33394160583941607	7.817372568108363	1266.8773340993966	50.395905409459054	0.1478102189781022	0.08576642335766424	0.7777777777777778	6.0	110.0	16.0	7.0	53.0	1.0	0.0	73.0	44.0	2.0	4.0	0.0	16.0	134.0	18.0	2.0	0.0	0.0	2.0	10.0	16.0	14.0	4.0	1.0	0.0	0.0	15.0	0.0	36.0	11.0	9.0	18.0	24.0	12.0	10.0	0.0	2.0	2.0	0.0	11.0	40.0	0.0766582311540755	-1.2963800904977383	0.42392605216695745	34.0	No
4480.0	3639.0	843.0	0.5132275132275133	0.13227513227513227	1.0	3.780952380952381	41.0	0.0	0.1951219512195122	10.0	20.5609756097561	332.0	0.4931216931216931	11.878008274744671	73.46667737175594	8.120120938575937	7.597047996412349	9.0	9.37436753513137	35.388970864797614	52.002754398138165	1.1044303797468353	2.539156626506024	0.39383155397390274	11.434687399283625	745.3543940371649	120.90089211719399	0.2372479240806643	0.12455516014234876	0.75	5.954545454545454	186.0	36.0	7.0	98.0	1.0	0.0	101.0	54.0	1.0	4.0	0.0	16.0	157.0	2.0	1.0	0.0	0.0	0.0	52.0	12.0	57.0	1.0	0.0	8.0	0.0	31.0	0.0	50.0	57.0	29.0	28.0	12.0	10.0	4.0	0.0	10.0	5.0	0.0	4.0	40.0	0.12580181298865484	2.855203619909502	0.8183895839336501	41.0	No
2688.0	2177.0	523.0	0.5411954765751211	0.10177705977382875	1.0	3.4733441033925687	35.0	0.08571428571428572	0.02857142857142857	10.0	14.942857142857143	216.0	0.4394184168012924	8.80697077301284	81.99534225621416	5.534846216880634	7.84965424201038	5.0	8.146662555663855	26.988746244195575	47.36962728065938	1.0738916256157636	2.4212962962962963	0.4130019120458891	9.445020540047123	705.4421768707483	89.93486587652046	0.22753346080305928	0.13001912045889102	0.8055555555555556	4.1063829787234045	105.0	24.0	8.0	37.0	1.0	1.0	51.0	38.0	4.0	4.0	0.0	4.0	109.0	11.0	9.0	0.0	0.0	5.0	50.0	1.0	44.0	2.0	0.0	8.0	0.0	18.0	0.0	34.0	11.0	5.0	15.0	24.0	16.0	1.0	0.0	7.0	8.0	0.0	1.0	34.0	0.09550542832524149	0.8371040723981906	0.7692102237161549	40.0	No
2585.0	2073.0	518.0	0.5536028119507909	0.09666080843585237	3.0	3.5641476274165202	31.0	0.06451612903225806	0.0	16.0	16.70967741935484	228.0	0.4833040421792619	9.154913438784408	81.26656931124674	6.075422842197039	7.391632046332046	5.0	8.259297600419972	27.327438037115456	50.661018954830894	0.971830985915493	2.2719298245614037	0.44015444015444016	10.017744873733427	664.3129616102589	98.45192384502731	0.2606177606177606	0.12162162162162163	0.8055555555555556	5.96969696969697	121.0	15.0	8.0	46.0	0.0	1.0	52.0	36.0	1.0	2.0	0.0	10.0	99.0	6.0	1.0	0.0	1.0	0.0	27.0	15.0	38.0	2.0	1.0	1.0	0.0	20.0	0.0	33.0	24.0	11.0	18.0	23.0	12.0	4.0	0.0	5.0	4.0	0.0	2.0	40.0	0.14479374379632098	-0.6855203619909496	0.864766402313359	34.0	No
1315.0	1040.0	276.0	0.505338078291815	0.046263345195729534	4.0	3.622775800711744	5.0	0.0	0.8	54.0	55.2	117.0	0.5444839857651246	23.239420289855076	54.86569565217394	19.319884057971013	8.205144637681158	24.0	5.683917801722854	59.91014492753624	39.550836790803146	0.6434108527131783	2.358974358974359	0.42391304347826086	7.0425724055174985	1190.5469678953627	43.82700984413454	0.2318840579710145	0.09057971014492754	0.7222222222222222	6.5	74.0	23.0	1.0	17.0	2.0	0.0	21.0	16.0	1.0	0.0	0.0	4.0	31.0	5.0	0.0	0.0	2.0	0.0	29.0	3.0	21.0	1.0	0.0	3.0	0.0	16.0	0.0	28.0	18.0	9.0	1.0	14.0	4.0	2.0	0.0	3.0	9.0	0.0	2.0	34.0	0.08207043337640216	-1.6855203619909496	0.3333635250312106	30.0	No
1121.0	900.0	228.0	0.596078431372549	0.09803921568627451	3.0	3.462745098039216	12.0	0.0	0.16666666666666666	34.0	19.0	125.0	0.4588235294117647	9.529824561403508	78.4605263157895	7.035789473684211	7.626092982456141	6.0	9.2995712137729	29.964912280701753	51.71248636269352	1.3285714285714285	1.824	0.5482456140350878	8.278327231656524	686.428522641896	84.8316939192642	0.35964912280701755	0.11403508771929824	0.6666666666666666	5.266666666666667	40.0	10.0	1.0	31.0	1.0	0.0	23.0	23.0	2.0	0.0	0.0	1.0	56.0	3.0	1.0	0.0	1.0	3.0	9.0	3.0	18.0	0.0	0.0	0.0	0.0	6.0	0.0	11.0	12.0	3.0	1.0	7.0	6.0	0.0	0.0	1.0	4.0	1.0	4.0	35.0	0.09377321609837823	-0.09276018099547478	0.4961625075132037	30.0	No
3452.0	2753.0	717.0	0.5627376425855514	0.08111533586818757	2.0	3.434727503168568	22.0	0.0	0.36363636363636365	24.0	32.59090909090909	256.0	0.5259822560202788	14.988943831621658	70.15857455306201	11.570105870419681	7.0368166222898445	13.0	9.218907990703514	41.516989983517185	45.18442385628377	0.9210526315789473	2.80078125	0.35704323570432356	9.56049519325787	1249.1870447450572	78.21802702874413	0.18549511854951187	0.06555090655509066	0.7777777777777778	6.057142857142857	155.0	46.0	6.0	45.0	0.0	0.0	73.0	36.0	1.0	3.0	0.0	15.0	141.0	5.0	3.0	0.0	0.0	3.0	65.0	31.0	45.0	1.0	0.0	5.0	1.0	26.0	0.0	43.0	47.0	21.0	11.0	21.0	12.0	1.0	0.0	12.0	6.0	0.0	5.0	33.0	0.12070401497857619	0.5090497737556561	0.8345556303885078	36.0	No
