numberOfCharacters	numberOfCharactersNoSpaces	numberOfWords	numberOfShortWords	numberOfLongWords	mostFrequentWordLength	averageWordLength	numberOfSentences	numberOfShortSentences	numberOfLongSentences	mostFrequentSentenceLength	averageSentenceLength	numberOfDifferentWords	numberOfStopwords	gunningFogIndex	fleschReadingEase	fleschKincaidGradeLevel	daleChallReadabilityFormula	automatedReadabilityIndex	simpleMeasureOfGobbledygook	lix	wordVariationIndex	nominalRatio	typeTokenRatio	guiraudsIndex	yulesK	theDEstimate	hapaxLegomena	advancedGuiraudIndex	numberOfDifferentPosTags	sentenceStructureTreeHeight	correctVerbForm	pos_CC	pos_CD	pos_DT	pos_EX	pos_FW	pos_IN	pos_JJ	pos_JJR	pos_JJS	pos_LS	pos_MD	pos_NN	pos_NNS	pos_NNP	pos_NNPS	pos_PDT	pos_POS	pos_PRP	pos_PRP$	pos_RB	pos_RBR	pos_RBS	pos_RP	pos_SYM	pos_TO	pos_UH	pos_VB	pos_VBD	pos_VBG	pos_VBN	pos_VBP	pos_VBZ	pos_WDT	pos_WP	pos_WRB	numberOfSpellcheckingErrors	numberOfCapitalizationErrors	numberOfPunctuationErrors	scoreCosineSimilarityMax	cosineTopEssaySimilarityAverage	cosinePattern	cosineSumOfCorrelationValues	score
613	509	107	0.449152542	0.152542373	4	4.262711864	6	0	0	14	17.83333333	78	0.406779661	12.36697819	66.1827648	8.458457944	8.062715576	10	11.20814326	34.65576324	71.38383721	1.566666667	0.728971963	7.540544615	312.8888889	115.6803094	0.551401869	1.933472978	0.5	4.857142857	0.140186916	4	0	14	0	0	12	9	0	0	0	1	31	0	2	0	0	0	4	6	5	0	0	1	0	2	0	4	5	0	0	2	4	2	0	3	5	0	6	3	0.986258984	6	1.038913754	3
966	808	162	0.459459459	0.2	4	4.275675676	11	0	0	9	14.72727273	91	0.405405405	12.0637486	61.33126263	8.363512907	8.850552974	9	11.38971747	37.5667789	47.37773817	2	0.561728395	7.149635232	637.9132231	66.59646148	0.358024691	2.199887764	0.583333333	4.25	0.160493827	10	0	25	2	1	17	17	0	0	0	2	47	0	1	0	2	0	1	0	10	0	0	0	0	3	0	6	6	5	1	2	6	1	0	1	4	0	8	3	0.981551051	6	1.03545256	3
547	448	104	0.564102564	0.153846154	2	3.726495726	7	0	0	12	14.85714286	70	0.504273504	10.55824176	72.17615385	6.883131868	7.409952747	6	10.91426088	32.16483516	56.77551833	1	0.673076923	6.86406473	542.0118343	81.06617647	0.451923077	1.666987149	0.527777778	4.636363636	0.153846154	3	0	11	0	0	9	11	0	0	0	2	22	0	4	0	0	0	10	7	6	0	0	1	0	3	0	3	2	0	1	2	8	1	0	2	6	0	5	3	0.976760089	6	1.033675883	2
831	693	143	0.487654321	0.172839506	3	4.228395062	9	0	0	11	15.88888889	86	0.395061728	11.67024087	67.65323232	7.77030303	9.062211267	9	10.50422373	35.46930847	50.87757861	2.147058824	0.601398601	7.191681286	765.9131469	73.4972396	0.41958042	2.50872603	0.611111111	4.230769231	0.13986014	6	2	24	0	0	15	7	0	0	0	1	48	1	2	0	0	1	2	6	6	0	0	1	0	3	0	3	5	4	0	2	6	2	0	1	3	0	7	4	0.985046566	6	1.034955183	3
1013	837	184	0.502369668	0.137440758	3	3.90521327	11	0	0	16	16.72727273	101	0.464454976	10.16916996	70.31333992	7.607549407	7.98459664	8	11.20814326	32.48814229	47.90005073	1.0125	0.548913043	7.445818786	557.7256944	70.46919199	0.336956522	2.137908364	0.611111111	6.363636364	0.206521739	11	1	10	0	0	19	8	1	2	0	0	42	3	0	0	0	3	18	9	15	0	0	0	1	6	0	4	16	7	4	5	2	0	0	2	4	0	0	4	0.984780431	6	1.042158035	4
882	727	158	0.524861878	0.127071823	3	3.966850829	5	0	0.4	12	31.6	94	0.46961326	16.94379747	59.64074684	12.79096203	8.501771392	16	11.97924847	46.15696203	51.84473125	1.48	0.594936709	7.478238471	604.7216261	79.08010285	0.392405063	2.227560396	0.555555556	8.8	0.151898734	9	1	18	0	0	23	8	0	0	0	0	45	0	1	0	0	0	15	7	2	0	0	0	0	1	0	2	6	2	2	6	6	2	0	5	3	0	4	4	0.987532079	6	1.041293529	3
958	793	171	0.414507772	0.129533679	4	4.031088083	12	0	0	18	14.25	108	0.404145078	8.974853801	70.66598684	6.942938596	8.590902339	7	10.1257567	28.86988304	60.06374242	1.423076923	0.631578947	8.258966419	341.2197191	104.481203	0.397660819	2.447101161	0.694444444	4.714285714	0.18128655	4	1	25	0	0	16	15	1	0	0	2	47	3	1	0	1	2	5	4	9	0	0	1	0	4	0	8	15	0	3	4	1	1	0	2	8	0	6	4	0.979747891	6	1.030623604	3
546	445	106	0.467213115	0.073770492	4	3.62295082	7	0	0	13	15.14285714	70	0.442622951	7.566576819	78.93103774	6.011940701	8.707491375	6	8.418075326	23.63342318	54.70969881	1.368421053	0.660377358	6.799001037	428.4023669	78.32809224	0.396226415	2.039700311	0.666666667	4	0.188679245	2	0	13	0	1	14	4	0	0	0	2	28	1	4	0	1	0	10	2	5	1	0	1	0	1	0	4	5	2	2	3	4	2	0	1	6	0	9	4	0.977126181	6	1.022817235	3
526	441	86	0.402061856	0.206185567	3	4.432989691	3	0	0.333333333	9	28.66666667	71	0.402061856	16.58294574	50.83833333	13.29	8.914064341	16	11.85546408	51.92248062	105.7304851	1.444444444	0.825581395	7.656126897	216.2629758	189.525969	0.697674419	2.264488237	0.416666667	7.5	0.162790698	6	0	12	0	0	10	8	1	0	0	0	21	0	0	0	0	0	5	4	4	0	0	0	0	2	0	1	6	4	2	1	0	0	0	0	1	0	0	4	0.979004085	6	1.037142759	2
938	762	183	0.502463054	0.123152709	4	3.699507389	10	0	0	12	18.3	117	0.45320197	10.59868852	73.61131967	7.538256831	8.426966885	7	10.79355341	31.96120219	63.23968668	1.574074074	0.639344262	8.64888887	355.4906258	115.0383756	0.453551913	2.439430194	0.638888889	4.222222222	0.174863388	3	0	24	1	0	23	20	0	0	0	2	49	3	4	0	0	1	10	2	10	0	0	3	0	1	0	6	6	3	2	8	7	1	0	4	12	0	10	2	0.965700567	5.8	1.007380994	1
536	441	98	0.5	0.154545455	3	3.918181818	6	0	0	8	16.33333333	61	0.472727273	10.20680272	75.44238095	6.794285714	7.669082313	7	9.725611199	33.68027211	46.59619301	1.730769231	0.62244898	6.161930522	704.8322561	56.4409818	0.37755102	1.515228817	0.472222222	4.5	0.183673469	5	0	19	0	0	13	8	1	0	0	0	24	2	0	0	0	0	3	3	2	0	0	0	0	4	0	2	6	0	2	3	5	0	0	1	5	1	4	2	0.986022353	6	1.037512251	2
342	277	68	0.592105263	0.105263158	3	3.578947368	5	0	0	13	13.6	55	0.5	8.381176471	81.06041176	5.331647059	7.097530588	4	8.238735603	25.36470588	86.00571458	1.12	0.808823529	6.669729688	319.1080354	130.0339367	0.602941176	1.333945938	0.5	4.666666667	0.147058824	2	1	7	0	0	9	5	0	0	0	1	16	0	1	0	0	0	7	3	5	0	0	0	0	1	0	2	2	1	0	2	3	0	0	1	3	0	2	2	0.982755661	6	1.027943778	1
359	293	69	0.56	0.106666667	3	3.746666667	4	0	0	14	17.25	35	0.453333333	8.639130435	72.84798913	7.383876812	8.611230435	6	10.68635297	28.8442029	28.47703734	2.384615385	0.507246377	4.213504858	1910.009183	19.58120205	0.231884058	0.963086825	0.416666667	5.75	0.101449275	4	0	12	0	0	7	9	0	0	0	0	22	0	0	0	0	1	1	4	1	0	0	0	0	1	0	1	2	1	0	0	3	0	0	1	0	0	0	3	0.968353868	6	1.00131966	1
985	651	142	0.555555556	0.160493827	3	3.956790123	10	0.2	0.1	3	14.2	61	0.432098765	9.905352113	71.47974648	6.817014085	7.899129859	7	9.3871	32.50985915	31.47988608	1.923076923	0.429577465	5.119006286	2174.744898	26.20422535	0.218309859	1.762280852	0.527777778	4.5	0.147887324	10	1	15	0	0	15	10	0	0	0	1	51	0	4	0	0	0	2	12	4	0	0	0	0	2	0	3	1	2	1	5	9	1	0	0	5	0	12	3	0.976086617	6	1.026973862	3
1215	1005	217	0.463114754	0.114754098	4	4.004098361	14	0.071428571	0.071428571	9	15.5	119	0.385245902	9.51797235	73.36425115	6.877119816	8.261843779	7	8.634040054	28.40322581	50.81918547	1.879310345	0.548387097	8.078246376	579.2060491	81.23963134	0.33640553	2.579608087	0.583333333	4.882352941	0.152073733	8	0	29	0	0	27	18	2	0	0	2	63	2	5	0	0	0	6	9	10	0	0	2	0	4	0	6	8	7	1	4	7	0	0	2	6	0	12	3	0.992875993	6	1.042963556	3
728	597	134	0.544303797	0.126582278	1	3.696202532	8	0	0	16	16.75	85	0.455696203	10.87910448	73.66658582	7.145485075	7.648867164	7	10.1257567	31.67537313	55.11352821	1.5	0.634328358	7.342881617	418.75	86.92887603	0.380597015	1.814123694	0.611111111	5.5	0.164179104	3	0	17	0	1	19	10	0	0	0	3	37	1	2	0	0	0	8	5	5	0	0	1	0	2	0	4	3	1	1	7	6	0	0	1	7	0	6	3	0.980499327	6	1.035039172	2
980	821	162	0.470899471	0.17989418	1	4.227513228	8	0	0.125	11	20.25	109	0.380952381	15.01358025	62.51458333	9.570462963	8.637134568	12	10.68635297	41.23765432	67.83373833	1.254901961	0.672839506	8.563848794	377.9809596	130.7657233	0.487654321	2.671292284	0.555555556	5.090909091	0.166666667	10	0	22	0	0	14	20	1	0	0	0	38	0	2	0	0	0	10	5	9	0	0	1	0	4	0	3	10	5	1	2	6	2	0	2	2	0	4	4	0.984348416	6	1.043304479	2
364	295	72	0.512820513	0.115384615	4	3.769230769	2	0	1	31	36	47	0.512820513	17.73333333	58.67	14.01944444	8.273072222	16	12.16174496	48.5	44.98623736	2.117647059	0.652777778	5.539003119	671.4876033	47.86166667	0.388888889	1.414213562	0.472222222	5.333333333	0.138888889	6	0	11	0	0	10	5	0	0	0	1	21	2	0	0	0	1	3	0	3	1	0	0	0	1	0	3	2	2	0	1	2	0	0	0	5	0	0	3	0.977233887	6	1.021560857	2
542	443	104	0.47826087	0.104347826	4	3.817391304	4	0	0.25	46	26	72	0.504347826	13.09230769	61.67961538	11.11538462	7.658984615	11	11.20814326	37.53846154	60.95170438	1.303030303	0.692307692	7.060180865	336.3778124	89.56730769	0.413461538	1.470871014	0.638888889	4.222222222	0.173076923	3	0	11	2	0	11	9	2	0	0	4	24	2	3	0	0	2	3	3	8	0	0	0	0	2	0	7	5	0	1	2	3	1	0	2	7	0	9	2	0.977151513	6	1.019912933	2
641	525	118	0.503703704	0.125925926	4	3.807407407	4	0	0.5	22	29.5	77	0.444444444	15.18983051	55.72809322	12.815	8.712666102	14	13.0238668	43.90677966	55.66713572	1.142857143	0.652542373	7.088424558	422.2180522	82.72168251	0.43220339	1.749091774	0.666666667	5.714285714	0.186440678	8	0	14	0	0	12	8	0	0	0	1	24	2	3	0	1	0	8	2	7	1	0	1	0	2	0	8	3	4	1	5	1	1	0	4	2	0	3	4	0.986505747	6	1.032760959	2
915	748	173	0.515306122	0.096938776	3	3.724489796	9	0	0	16	19.22222222	103	0.459183673	10.23224149	74.85045601	7.594527938	7.60188754	8	9.994966539	30.20488118	53.74706457	0.824324324	0.595375723	7.830944989	513.3277801	85.85317919	0.398843931	1.824686211	0.611111111	5	0.184971098	8	0	13	0	1	18	12	1	0	0	2	37	1	0	0	0	0	16	13	10	1	0	1	0	4	0	12	15	0	1	0	4	1	0	4	5	0	7	4	0.980642319	6	1.033572577	3
523	425	99	0.422018349	0.110091743	4	3.880733945	5	0	0.2	19	19.8	67	0.467889908	9.536161616	77.35618182	7.388565657	6.373024444	9	8.841846275	31.92121212	56.34844124	1.21875	0.676767677	6.733753362	432.1289063	77.22553662	0.464646465	1.005037815	0.527777778	5.428571429	0.191919192	4	1	13	3	0	9	5	0	0	0	2	23	2	0	0	0	0	6	2	5	0	0	0	0	4	0	6	6	1	0	4	2	0	0	2	3	0	0	3	0.981284142	6	1.029940027	2
561	456	107	0.417391304	0.104347826	4	3.92173913	4	0	0.25	26	26.75	71	0.460869565	12.56915888	64.24823598	10.94343458	6.734141121	12	10.1257567	37.96495327	55.54121582	1.515151515	0.663551402	6.863829072	430.3633218	75.24857217	0.439252336	0.966736489	0.527777778	8	0.224299065	4	1	14	0	0	17	5	0	0	0	4	24	1	0	0	0	0	4	2	3	0	0	0	0	1	0	9	1	5	2	4	3	0	0	3	2	0	0	4	0.984446645	6	1.029702	2
814	673	142	0.478527607	0.147239264	3	4.036809816	7	0	0.285714286	15	20.28571429	86	0.447852761	12.33963783	65.89852113	9.107344064	8.423375654	10	11.20814326	37.18712274	51.413611	1.425531915	0.605633803	7.216959681	556.2165378	75.80155936	0.429577465	2.097953396	0.611111111	5.333333333	0.161971831	12	0	10	1	0	17	12	1	0	0	1	36	1	4	0	0	0	8	8	8	0	0	0	0	4	0	6	3	2	3	4	5	2	0	3	3	0	1	3	0.981262207	6	1.038423486	3
406	338	72	0.542168675	0.192771084	3	4.036144578	4	0	0	20	18	50	0.421686747	12.2	61.665	9.13	10.45055	9	12.60261796	40.22222222	52.26746027	2	0.694444444	5.89255651	548.1481481	65.49873737	0.375	1.885618083	0.611111111	6.6	0.166666667	3	1	8	1	0	7	9	1	0	0	1	20	0	4	0	0	0	2	3	1	0	0	1	0	2	0	2	2	2	1	1	4	1	0	0	6	0	5	4	0.973939657	6	1.025552651	2
238	198	44	0.530612245	0.183673469	3	4.040816327	1	0	1	41	44	37	0.428571429	22.14545455	29.50681818	20.07454545	10.84299091	22	18.24360595	64.45454545	84.5232641	3.428571429	0.840909091	5.577959875	363.3217993	108.8977273	0.659090909	1.809068067	0.388888889	9	0.045454545	5	1	3	0	0	7	5	0	0	0	1	15	0	1	0	0	2	1	2	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	2	0	0	3	0.968332469	6	1.01093972	1
266	219	48	0.436363636	0.072727273	5	3.890909091	1	0	1	48	48	39	0.381818182	20.86666667	47.0775	18.6175	10.951675	23	8.841846275	56.33333333	74.09290864	1.470588235	0.8125	5.629165125	284.8794741	96.82291667	0.604166667	1.732050808	0.472222222	6.5	0.166666667	4	0	4	1	0	4	4	0	0	0	0	16	1	2	0	0	0	2	2	5	0	0	0	0	1	0	1	1	0	1	2	3	0	0	0	5	0	0	3	0.947161794	6	0.989675532	2
397	319	80	0.505617978	0.078651685	4	3.539325843	6	0	0	10	13.33333333	52	0.516853933	6.333333333	82.26416667	5.0975	7.061083333	4	8.3441	22.08333333	46.73179732	1	0.65	5.813776741	570.5955852	53.71785714	0.4	1.229837388	0.444444444	6.666666667	0.225	3	0	9	0	0	8	7	0	0	0	0	16	0	0	0	2	0	6	0	4	1	0	0	0	4	0	6	0	2	1	4	5	0	0	0	2	0	0	3	0.980358481	6	1.024968959	2
516	425	93	0.514018692	0.140186916	3	3.91588785	5	0	0	19	18.6	51	0.457943925	10.88086022	61.51083871	9.30055914	7.954758925	9	11.20814326	34.72903226	36.41595635	1.772727273	0.548387097	5.288453643	1312.811227	35.62557604	0.311827957	1.659122712	0.472222222	7.4	0.150537634	8	0	10	0	1	10	14	0	0	0	1	26	0	2	0	0	0	2	3	1	0	0	0	0	0	0	1	0	0	1	4	8	2	0	0	3	0	0	2	0.976575673	6	1.022706111	2
229	189	41	0.434782609	0.152173913	4	4.065217391	3	0	0	9	13.66666667	37	0.413043478	7.417886179	56.77796748	8.735121951	8.55070813	7	11.85546408	30.7398374	136.188917	3	0.902439024	5.77842919	302.7681661	191.9939024	0.756097561	1.717911381	0.305555556	5.333333333	0.170731707	0	0	6	0	0	5	3	1	0	0	0	15	0	0	0	0	0	1	0	0	0	0	0	0	3	0	2	4	0	1	0	0	0	0	1	4	0	1	1	0.956574202	6	0.997108802	1
956	788	175	0.487046632	0.155440415	2	4.005181347	11	0	0	14	15.90909091	103	0.435233161	10.02077922	71.28041558	7.269402597	8.485876623	7	9.57394699	33.05194805	52.8651553	1.464285714	0.588571429	7.786068144	540.3998334	81.25146825	0.371428571	2.494565522	0.555555556	4.5	0.205714286	8	0	22	0	0	18	17	0	0	0	2	45	2	3	0	0	1	8	7	5	0	0	1	0	6	0	10	16	5	3	0	2	1	0	0	9	0	9	3	0.989428699	6	1.039664271	4
710	574	140	0.546052632	0.105263158	3	3.717105263	7	0	0.142857143	14	20	87	0.526315789	10.85714286	74.74214286	7.802857143	7.109785714	8	9.236282657	31.42857143	53.76379165	1.414634146	0.621428571	7.352842016	471.7665844	77.52614555	0.421428571	1.690308509	0.555555556	7.285714286	0.15	5	2	18	0	0	21	9	0	0	0	2	32	0	1	0	1	0	13	4	3	0	0	0	0	3	0	6	6	0	1	4	4	1	0	4	2	0	2	3	0.989429832	6	1.038157759	2
675	550	127	0.510791367	0.107913669	3	3.863309353	7	0.142857143	0.285714286	6	18.14285714	77	0.460431655	10.40674916	73.17748031	7.559730034	7.768984139	8	9.606745406	29.95388076	49.27891699	1.512820513	0.606299213	6.832645123	670.1972243	64.89220472	0.417322835	1.508506066	0.527777778	5.875	0.149606299	7	7	13	0	0	19	9	0	0	0	1	31	3	0	0	0	0	9	8	2	0	0	0	0	1	0	2	8	2	3	2	2	0	0	0	1	0	4	4	0.984924138	6	1.032564625	3
1252	1044	214	0.516260163	0.195121951	2	4.142276423	9	0	0.111111111	29	23.77777778	122	0.418699187	16.61391485	55.00990135	11.49361371	8.726485254	13	13.5591	46.20768432	53.87690369	1.8	0.570093458	8.33974831	546.9678954	92.98720033	0.38317757	2.597626523	0.666666667	4.6	0.144859813	14	0	19	0	0	24	22	1	0	0	1	60	3	4	0	0	1	8	12	8	0	0	1	0	9	0	5	9	5	3	2	7	1	0	1	3	0	6	4	0.988529384	6	1.047322073	3
233	188	46	0.648148148	0.111111111	3	3.444444444	4	0.25	0	22	11.5	38	0.481481481	8.947826087	86.65380435	4.029782609	6.952986957	3	10.1257567	24.54347826	78.62264301	1.3125	0.826086957	5.602794334	484.4290657	105.9456522	0.608695652	1.032093693	0.472222222	4	0.173913043	1	0	6	0	0	5	3	0	0	0	1	14	1	0	0	1	1	6	1	1	0	0	0	0	0	0	1	3	0	1	1	2	0	0	0	2	0	2	4	0.969542921	6	1.015714777	2
1293	1075	224	0.480620155	0.182170543	4	4.073643411	8	0	0.375	13	28	137	0.42248062	15.84285714	55.29178571	12.50321429	8.9728	14	12.81553259	48.98214286	62.23136697	1.5625	0.611607143	9.153697536	373.964497	124.2406096	0.410714286	3.006688972	0.611111111	6.181818182	0.138392857	14	1	28	0	0	22	19	1	0	0	1	61	1	6	0	0	0	9	12	12	0	0	0	0	5	0	5	11	2	3	3	7	2	0	6	7	0	6	4	0.989517927	6	1.049743226	4
545	450	100	0.472727273	0.136363636	2	4	5	0	0.2	12	20	69	0.427272727	12	68.941	8.612	8.576	9	11.20814326	35	59.42636041	1.666666667	0.69	6.9	328.9940828	84.46935484	0.41	1.9	0.5	6.4	0.14	2	3	12	0	0	12	7	0	0	0	1	30	0	0	0	0	0	4	4	3	0	0	1	0	3	0	3	6	0	0	1	4	0	0	2	4	0	3	3	0.981285572	6	1.029807651	2
1189	992	205	0.497942387	0.16872428	1	3.983539095	8	0	0.25	15	25.625	117	0.366255144	14.93292683	58.25879573	11.49935976	9.220865854	13	12.60261796	45.625	53.13885782	1.46969697	0.570731707	8.171634461	443.8016529	92.19587029	0.326829268	2.793721183	0.611111111	5.076923077	0.156097561	7	1	20	0	0	24	22	1	0	0	0	53	2	7	0	0	1	17	10	6	1	0	1	0	5	0	6	9	6	0	1	10	0	0	5	12	0	10	4	0.986450016	6	1.044412141	3
255	205	51	0.551724138	0.086206897	3	3.534482759	2	0	0.5	44	25.5	39	0.465517241	12.55294118	73.12897059	9.394215686	7.068554902	10	12.16174496	35.30392157	59.57130379	1.117647059	0.764705882	5.461092328	439.8148148	72.07352941	0.509803922	0.980196059	0.472222222	5.5	0.176470588	5	0	6	0	0	3	3	0	1	0	0	13	0	1	0	0	0	3	2	3	0	0	0	0	1	0	1	3	0	1	1	3	0	0	2	5	0	0	3	0.974701524	6	1.02980831	1
210	172	39	0.476190476	0.166666667	4	4.071428571	2	0	0	22	19.5	25	0.642857143	12.92820513	65.56557692	8.958589744	7.437802564	9	10.1257567	37.44871795	31.97921031	0.75	0.641025641	4.003203845	1550.094518	24.03846154	0.41025641	1.120897077	0.305555556	5	0.179487179	4	0	3	0	0	6	3	0	0	0	0	6	0	0	0	0	0	3	3	3	0	0	0	0	0	0	0	2	0	0	0	5	0	0	1	0	0	0	3	0.970187366	6	1.027897526	1
396	319	78	0.541176471	0.070588235	3	3.682352941	4	0	0.25	15	19.5	47	0.552941176	9.338461538	84.00403846	6.386794872	7.437802564	7	5.985473137	27.19230769	39.60855187	1.375	0.602564103	5.32170206	913.5802469	38.82650951	0.384615385	0.905821627	0.527777778	7	0.192307692	4	1	11	2	0	11	7	0	0	0	0	17	1	0	0	0	0	5	2	2	0	0	0	0	1	0	2	0	1	2	7	3	1	0	1	2	0	0	3	0.976197243	5.8	1.013389262	1
434	349	87	0.5	0.065217391	3	3.706521739	5	0	0	19	17.4	51	0.5	7.87954023	75.40158621	7.064965517	7.947930805	6	7.554174237	24.29655172	39.53409686	1.32	0.586206897	5.467773928	807.9966681	38.20114943	0.344827586	1.500957549	0.444444444	6	0.172413793	2	0	18	0	0	7	8	0	0	0	1	22	0	0	0	0	0	3	4	3	0	0	0	0	2	0	3	2	1	1	0	8	0	0	3	2	0	2	3	0.975456417	5.8	1.018311322	2
341	281	61	0.46031746	0.222222222	3	4.428571429	2	0	0.5	7	30.5	46	0.476190476	17.44590164	46.89717213	14.29516393	9.808644262	16	15.24766489	53.45081967	61.90987023	1.19047619	0.754098361	5.889696477	315.0826446	72.84590164	0.524590164	2.176626959	0.277777778	5.75	0.114754098	3	0	6	0	0	8	6	0	0	0	0	17	0	0	0	0	0	7	3	4	0	0	0	0	0	0	0	3	0	0	0	4	0	0	0	3	0	1	3	0.957969069	5.8	1.006019947	1
200	161	40	0.487804878	0.097560976	3	3.853658537	2	0	0	13	20	33	0.56097561	9	76.555	7.55	6.2075	8	10.1257567	30	72.56592288	1.545454545	0.825	5.217758139	351.5625	79.73035714	0.675	0.632455532	0.388888889	5.5	0.1	2	0	5	0	0	6	4	0	0	0	0	10	0	0	0	0	0	3	2	1	1	0	0	0	1	0	1	0	0	0	1	2	0	0	1	1	0	0	1	0.976652861	6	1.016689839	1
946	751	183	0.479591837	0.096938776	4	3.755102041	6	0	0.666666667	11	30.5	95	0.530612245	14.82295082	68.1627459	11.32904372	7.565256284	13	9.725611199	40.88251366	43.94799102	1.013157895	0.519125683	7.022602074	696.0227273	54.92113761	0.273224044	1.77413105	0.638888889	5.272727273	0.196721311	10	0	13	0	0	19	12	1	0	0	3	39	1	3	0	0	1	18	10	10	0	0	0	0	6	0	10	4	3	6	5	8	1	0	2	6	0	9	3	0.982899964	6	1.033269609	4
1392	1149	233	0.481884058	0.192028986	3	4.101449275	16	0	0	18	14.5625	119	0.402173913	11.83358369	57.71071486	8.827572425	8.763735622	8	11.93303328	37.30928112	46.89532005	1.738461538	0.510729614	7.795949207	670.2062173	73.57194488	0.317596567	2.489462772	0.722222222	6	0.150214592	11	4	23	1	0	30	18	1	1	0	1	67	3	1	0	0	1	7	10	11	0	1	0	0	1	0	0	17	8	3	2	5	3	0	6	6	0	7	3	0.983095884	6	1.040647391	4
752	619	136	0.387323944	0.14084507	4	4.274647887	4	0	0.5	44	34	93	0.464788732	16.54117647	51.64558824	14.50235294	8.573782353	17	13.0238668	48.70588235	65.9275625	0.981132075	0.683823529	7.974684209	293.4428209	105.0066689	0.507352941	2.229481607	0.555555556	5.875	0.161764706	8	0	9	0	0	13	12	0	0	0	2	32	3	0	0	0	0	9	11	9	1	0	0	0	2	0	6	13	1	1	0	1	1	0	1	8	4	3	3	0.983848989	6	1.036684259	3
663	543	116	0.510638298	0.170212766	1	3.787234043	10	0.1	0	13	11.6	72	0.326241135	9.812413793	72.53686207	6.023655172	10.06504966	6	10.35521597	32.28965517	49.71883705	2.166666667	0.620689655	6.685032174	726.6272189	71.60501567	0.353448276	2.135496389	0.555555556	3.666666667	0.146551724	3	2	12	2	0	17	9	0	0	0	2	40	0	4	0	0	0	3	1	6	1	0	0	0	0	0	5	5	0	4	1	2	0	0	1	6	0	7	3	0.953968823	6	1.002099884	2
1073	889	189	0.471698113	0.169811321	2	4.127358491	11	0	0.090909091	10	17.18181818	118	0.429245283	11.31717172	58.69069264	9.341596922	8.582421886	9	11.91194599	36.22943723	60.91083064	1.303030303	0.624338624	8.583237016	344.1279117	109.9891199	0.37037037	2.90957187	0.666666667	4.8	0.185185185	8	0	17	1	0	16	18	0	0	0	1	46	4	3	0	1	0	9	8	13	0	0	1	0	8	0	6	13	6	3	3	4	4	0	1	6	0	8	4	0.988910556	6	1.044706785	4
933	775	161	0.467741935	0.166666667	4	4.086021505	7	0	0.285714286	22	23	102	0.392473118	14.91428571	58.95459627	10.75018634	9.386803106	12	11.76596054	42.25465839	59.07502242	1.926829268	0.633540373	8.038726144	478.6703601	101.8604064	0.409937888	2.916008503	0.583333333	5.454545455	0.130434783	10	0	21	1	0	22	15	0	0	0	1	49	0	2	0	0	1	3	5	12	0	0	1	0	2	0	3	8	2	2	0	6	2	0	1	5	0	8	3	0.987209678	6	1.040917843	3
649	520	130	0.55862069	0.089655172	2	3.524137931	7	0.142857143	0	29	18.57142857	67	0.510344828	9.89010989	79.30653846	6.811318681	6.622489011	6	8.841846275	28.57142857	38.12640765	1.5	0.515384615	5.876288729	1025.447216	39.73778999	0.292307692	1.315587029	0.555555556	8.285714286	0.215384615	6	0	16	0	0	19	11	0	0	0	0	26	1	5	0	0	0	8	5	2	0	0	0	0	6	0	8	5	5	4	1	5	1	0	2	5	0	4	3	0.985197783	6	1.033596468	2
179	146	34	0.388888889	0.055555556	4	4.027777778	2	0	0	21	17	30	0.5	9.152941176	75.12117647	7.004705882	8.194994118	7	10.1257567	22.88235294	101.1050107	1.5	0.882352941	5.144957554	273.4839477	119.1176471	0.794117647	1.371988681	0.361111111	6.5	0.176470588	3	0	5	0	0	5	2	0	0	0	0	8	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	2	0	2	1	1	0	0	1	2	0	0	1	0.967199802	6	1.006760862	1
552	450	103	0.446428571	0.116071429	4	3.973214286	7	0.142857143	0.142857143	15	14.71428571	59	0.473214286	8.992510402	78.55242718	5.958280166	8.045551872	6	9.606745406	27.33564494	40.82528367	2.12	0.572815534	5.813442741	883.2908163	43.01323919	0.368932039	1.379460989	0.472222222	5.857142857	0.145631068	5	0	15	2	0	17	3	0	0	0	0	33	1	0	0	0	0	3	0	6	1	0	0	0	1	0	2	2	0	1	4	6	0	0	2	3	0	2	2	0.971053183	6	1.010643857	2
1150	955	204	0.428571429	0.116883117	4	4.047619048	12	0.166666667	0.083333333	11	17	107	0.38961039	9.937254902	65.58294118	8.335098039	8.969013725	9	9.928628109	30.23529412	46.43721504	1.569230769	0.524509804	7.49149845	647.9756887	66.82633414	0.289215686	2.310462139	0.611111111	6.230769231	0.191176471	11	1	24	0	0	22	14	0	0	0	3	58	1	8	0	0	1	7	13	6	0	0	0	0	2	0	8	15	10	1	1	4	1	0	2	6	0	6	4	0.987652779	6	1.037823956	4
395	323	74	0.493975904	0.120481928	4	3.78313253	5	0	0.2	11	14.8	58	0.43373494	7.541621622	76.34543243	6.287405405	7.357877297	6	8.841846275	28.31351351	78.17209321	1.4	0.783783784	6.742363047	316.8387326	117.910473	0.527027027	1.394971665	0.5	4.714285714	0.189189189	2	0	7	0	0	8	7	0	0	0	1	19	2	0	0	0	0	4	6	1	0	0	0	0	3	0	4	2	2	1	2	3	1	0	0	3	0	2	4	0.987801611	6	1.036216354	1
