numberOfCharacters	numberOfCharactersNoSpaces	numberOfWords	numberOfShortWords	numberOfLongWords	mostFrequentWordLength	averageWordLength	numberOfSentences	numberOfShortSentences	numberOfLongSentences	mostFrequentSentenceLength	averageSentenceLength	numberOfDifferentWords	numberOfStopwords	gunningFogIndex	fleschReadingEase	fleschKincaidGradeLevel	daleChallReadabilityFormula	automatedReadabilityIndex	simpleMeasureOfGobbledygook	lix	wordVariationIndex	nominalRatio	typeTokenRatio	guiraudsIndex	yulesK	theDEstimate	hapaxLegomena	advancedGuiraudIndex	numberOfDifferentPosTags	sentenceStructureTreeHeight	correctVerbForm	pos_CC	pos_CD	pos_DT	pos_EX	pos_FW	pos_IN	pos_JJ	pos_JJR	pos_JJS	pos_LS	pos_MD	pos_NN	pos_NNS	pos_NNP	pos_NNPS	pos_PDT	pos_POS	pos_PRP	pos_PRP$	pos_RB	pos_RBR	pos_RBS	pos_RP	pos_SYM	pos_TO	pos_UH	pos_VB	pos_VBD	pos_VBG	pos_VBN	pos_VBP	pos_VBZ	pos_WDT	pos_WP	pos_WRB	numberOfSpellcheckingErrors	numberOfCapitalizationErrors	numberOfPunctuationErrors	scoreCosineSimilarityMax	cosineTopEssaySimilarityAverage	cosinePattern	cosineSumOfCorrelationValues	score
907	748	161	0.468926554	0.203389831	2	4.118644068	9	0.111111111	0	27	17.88888889	107	0.378531073	12.37294686	61.51504486	9.123312629	9.133291994	9	11.64515934	40.24913734	65.70476746	1.833333333	0.664596273	8.432781347	346.7085799	116.5443409	0.47826087	3.073630584	0.611111111	6.333333333	0.173913043	2	1	21	0	0	17	17	0	1	0	2	41	2	0	0	1	0	5	0	8	0	1	2	0	11	0	12	8	5	1	1	1	1	0	0	2	0	1	4	0.317095558	6	0.411084305	3
485	401	85	0.397849462	0.172043011	4	4.215053763	5	0	0	14	17	51	0.430107527	11.50588235	71.14	7.56	8.566523529	9	10.79355341	35.82352941	40.81878432	1.6	0.6	5.531726674	889.7569444	41.85	0.329411765	1.626978434	0.5	6.2	0.2	1	1	12	0	0	9	6	0	0	0	3	24	0	1	0	0	0	4	0	4	0	0	1	0	3	0	6	6	1	2	0	2	0	0	2	3	0	2	1	0.153283198	6	0.178901833	2
459	376	86	0.425531915	0.127659574	4	3.946808511	4	0	0.25	17	21.5	67	0.457446809	12.78604651	71.88459302	8.574069767	8.191388372	10	9.516144504	35.45348837	81.68154925	2	0.779069767	7.224795805	360.2922651	129.120563	0.61627907	1.509658825	0.416666667	6.2	0.186046512	2	0	11	0	0	11	11	0	0	0	2	22	0	0	0	0	0	2	0	4	0	0	0	0	5	0	6	2	1	5	2	0	1	0	0	4	0	0	3	0.203166104	6	0.153970186	2
921	755	166	0.480662983	0.17679558	3	4.08839779	6	0	0.166666667	22	27.66666667	86	0.342541436	15.40401606	57.45935743	12.11807229	10.6208751	13	12.74508487	46.9437751	42.24108577	2.025	0.518072289	6.674894521	817.9654967	50.40195783	0.234939759	2.561296735	0.611111111	9	0.180722892	3	1	21	0	0	14	22	0	0	0	4	44	4	4	0	1	0	2	0	8	0	0	2	0	9	0	13	7	5	1	2	2	1	0	3	9	0	7	3	0.2833154	6	0.341657065	3
1101	917	192	0.492890995	0.218009479	3	4.265402844	9	0	0.222222222	17	21.33333333	115	0.379146919	15.61666667	57.40041667	10.55291667	9.711247917	11	12.83890158	45.29166667	56.5155023	2.212765957	0.598958333	8.29941012	736.3088479	94.3748309	0.401041667	3.103257697	0.555555556	5.071428571	0.166666667	3	2	29	0	0	19	14	0	0	0	4	62	0	3	0	0	1	4	1	9	0	0	2	0	10	0	12	10	8	2	0	0	0	0	2	6	0	6	2	0.22551475	6	0.298025768	2
963	798	169	0.484042553	0.218085106	3	4.170212766	11	0.090909091	0	25	15.36363636	104	0.367021277	11.82592792	60.08587951	8.695309306	9.817589618	8	11.91194599	39.62399139	56.72905164	2.15	0.615384615	8	511	92.55384615	0.431952663	2.923076923	0.555555556	5.272727273	0.153846154	2	0	25	0	0	18	16	0	0	0	3	54	3	0	0	0	1	4	0	10	0	0	1	0	6	0	9	5	4	1	3	4	2	0	1	3	0	3	4	0.161731214	6	0.333897894	3
173	141	33	0.470588235	0.176470588	2	4.117647059	1	0	1	33	33	28	0.529411765	16.83636364	60.54	13.01333333	9.101178788	15	11.20814326	51.18181818	76.14350536	1.230769231	0.848484848	4.874174367	246.9135802	80.77575758	0.636363636	1.392621248	0.388888889	8	0.242424242	1	0	2	0	0	5	3	0	1	0	0	6	0	0	0	0	0	3	0	2	0	0	0	0	2	0	2	2	2	1	1	0	0	0	0	1	0	0	1	0.129347304	6	0.096566895	0
981	815	170	0.486486486	0.210810811	3	4.340540541	6	0	0.166666667	62	28.33333333	101	0.405405405	18.8627451	49.18607843	13.43764706	9.221539216	15	15.02112968	51.2745098	53.18443017	3	0.594117647	7.746346387	798.8919668	80.44266837	0.405882353	2.76107396	0.583333333	8	0.158823529	3	3	26	0	0	19	16	0	0	0	3	54	1	1	0	1	1	0	0	5	0	0	1	0	11	0	11	2	4	6	2	2	1	0	0	5	0	2	3	0.274189329	6	0.364742394	1
469	386	87	0.463917526	0.103092784	2	3.917525773	5	0	0	28	17.4	61	0.453608247	9.71862069	76.374	6.929333333	8.492413563	8	9.888512548	28.89425287	58.38029362	1.625	0.701149425	6.539886463	570.7908163	79.78271441	0.482758621	1.929802563	0.555555556	6	0.229885057	3	2	10	2	0	11	9	0	0	0	1	19	0	0	0	0	1	2	0	2	0	0	1	0	5	0	5	6	1	3	1	4	0	0	1	3	0	0	3	0.100957402	6	0.218612094	2
1253	1049	214	0.459016393	0.213114754	3	4.241803279	6	0	0.166666667	22	35.66666667	129	0.385245902	19.8741433	42.94267913	16.13028037	10.05402461	19	14.7901945	59.96573209	59.52883473	2.304347826	0.602803738	8.818258459	823.6111111	111.6108851	0.425233645	3.28121245	0.666666667	6	0.135514019	4	5	32	3	0	26	22	0	1	0	5	60	3	4	0	0	1	4	0	12	0	1	0	0	6	0	11	8	4	3	2	1	1	0	1	12	0	5	4	0.148151275	6	0.268339751	3
1275	1063	216	0.443037975	0.23628692	2	4.35443038	8	0	0.375	14	27	121	0.388185654	16.54074074	47.43833333	13.35018519	10.01972778	15	14.37465229	52.92592593	52.50239585	2.134615385	0.560185185	8.233007191	643.5790725	84.5496345	0.37037037	2.993820797	0.611111111	7.75	0.152777778	3	2	30	0	0	35	26	0	1	0	3	55	1	0	0	1	1	7	2	10	0	0	0	0	7	0	9	8	7	6	2	1	2	0	0	3	0	2	3	0.272558411	6	0.377206414	3
1367	1140	235	0.510948905	0.204379562	2	4.098540146	11	0	0.272727273	11	21.36363636	136	0.350364964	14.50290135	50.51090909	11.52139265	11.01213636	11	13.74704305	45.1934236	57.18518309	1.93442623	0.578723404	8.871661794	523.6686391	108.9169138	0.387234043	3.979201246	0.611111111	6.230769231	0.153191489	7	4	29	1	0	23	21	3	0	0	6	75	1	7	0	1	1	7	0	18	0	0	0	0	4	0	12	5	3	5	0	11	0	0	1	9	0	2	4	0.116040673	6	0.143789086	3
550	452	100	0.490740741	0.166666667	3	4.083333333	5	0	0.2	14	20	72	0.388888889	12.8	65.557	9.084	10.4708	9	11.97924847	38	66.834226	2.5	0.72	7.2	423.8754325	99.97714286	0.54	3.1	0.472222222	6.6	0.17	2	1	13	1	0	15	8	1	0	0	1	32	0	0	0	0	0	5	0	0	0	0	0	0	5	0	7	4	1	2	1	2	0	0	0	3	0	0	3	0.214175011	6	0.238440138	1
756	632	127	0.398601399	0.202797203	5	4.328671329	5	0	0.2	19	25.4	78	0.356643357	16.4592126	48.49179528	12.80576378	10.24256047	14	14.83674596	48.23464567	50.52122874	2.125	0.614173228	6.921380773	498.5390796	69.9029407	0.37007874	2.395862575	0.611111111	7.6	0.173228346	3	1	10	1	0	15	13	0	1	0	3	38	1	2	0	0	0	2	0	8	0	0	0	0	7	0	11	4	4	1	1	1	1	0	2	4	0	0	3	0.238801015	6	0.370648774	3
691	568	126	0.551724138	0.15862069	3	3.813793103	10	0	0	15	12.6	84	0.379310345	10.11936508	69.83171429	6.649396825	8.647571111	5	10.35521597	30.85396825	60.071605	1.9	0.666666667	7.483314774	525	96.66666667	0.492063492	2.405351177	0.527777778	5.5	0.150793651	3	1	20	1	0	18	15	0	2	0	1	31	0	0	0	0	0	3	0	8	0	0	1	0	2	0	2	7	4	2	0	4	1	0	0	4	0	1	3	0.152741507	6	0.246450674	3
1284	1062	228	0.481927711	0.196787149	3	4.192771084	13	0	0.076923077	15	17.53846154	133	0.37751004	13.50661269	62.13346154	8.95	9.215705938	9	11.36204363	39.02968961	57.36199475	2.711111111	0.583333333	8.808140174	726.3183594	101.675	0.434210526	3.178877657	0.555555556	6.615384615	0.149122807	2	4	35	0	0	27	23	0	1	0	7	69	0	1	0	0	1	3	1	7	0	0	2	0	13	0	13	7	3	9	2	0	0	0	0	4	0	0	3	0.442443184	6	0.44829728	4
1195	998	201	0.48	0.244444444	3	4.315555556	9	0	0.222222222	22	22.33333333	121	0.382222222	15.50049751	54.10995025	11.26029851	9.850452239	12	13.0238668	49.69651741	58.02850389	2.697674419	0.60199005	8.534681952	819.6362043	102.4323694	0.472636816	3.244589833	0.638888889	7.3	0.144278607	1	4	30	0	0	32	17	0	0	0	3	58	2	3	1	1	0	4	1	9	0	0	1	0	9	0	7	6	6	5	2	3	2	0	0	3	0	8	2	0.238750991	6	0.281171834	3
431	361	73	0.464285714	0.226190476	1	4.19047619	4	0	0.25	18	18.25	58	0.392857143	13.87534247	59.67289384	9.469965753	9.516631507	10	12.16174496	44.27739726	82.15580776	2.642857143	0.794520548	6.788386537	414.951989	129.030137	0.616438356	2.10674065	0.527777778	4.75	0.136986301	1	0	13	0	0	10	9	0	1	0	1	21	0	1	0	0	1	1	0	3	0	0	0	0	1	0	1	2	3	1	1	2	0	0	2	3	0	0	3	0.165697832	6	0.255123322	2
463	384	81	0.544444444	0.233333333	3	4.2	5	0	0	12	16.2	61	0.388888889	12.40592593	58.792	9.083555556	9.31347679	9	11.20814326	42.12592593	70.27328953	1.761904762	0.75308642	6.777777778	312.1284185	103.3611111	0.530864198	2.333333333	0.444444444	5.5	0.148148148	3	1	10	0	0	10	11	0	0	0	3	19	1	2	0	0	0	3	0	6	0	0	0	0	3	0	6	1	2	0	3	0	0	0	0	7	0	1	3	0.102152738	6	0.212796046	2
767	643	128	0.442857143	0.242857143	2	4.507142857	8	0	0	19	16	82	0.421428571	13.9	51.1371875	10.1015625	9.8579125	10	13.62408505	42.5625	55.25738148	1.472222222	0.640625	7.247844507	420.7758054	79.9388587	0.390625	2.651650429	0.666666667	5.363636364	0.2109375	2	2	18	2	1	15	20	0	0	0	2	23	2	1	0	1	0	1	0	7	0	1	0	0	5	0	7	5	5	2	2	6	1	0	1	6	0	6	4	0.166698129	6	0.265115355	3
1074	895	181	0.47715736	0.23857868	2	4.436548223	8	0	0.25	22	22.625	109	0.375634518	17.0058011	51.12808356	11.74866713	9.644003867	13	13.62408505	48.59185083	55.8457602	2.181818182	0.602209945	8.101906194	613.1519274	89.800376	0.436464088	3.196164829	0.583333333	7.5	0.198895028	6	1	24	2	0	22	16	0	0	0	4	51	0	1	0	1	0	0	0	8	0	0	2	0	10	0	16	4	8	4	1	3	1	0	1	6	1	4	4	0.322796749	6	0.428195269	3
695	573	123	0.473684211	0.187969925	2	4.210526316	8	0	0	11	15.375	75	0.421052632	13.30447154	60.54644817	8.633892276	9.020563415	8	12.16174496	35.70020325	49.17764053	1.325	0.609756098	6.76252226	600.4878964	63.35746951	0.414634146	2.254174087	0.472222222	6.625	0.170731707	3	1	15	0	0	13	12	2	0	0	0	30	0	0	0	0	0	7	0	10	1	0	0	0	6	0	8	6	4	0	0	3	1	0	0	1	0	0	4	0.242146719	6	0.266779549	2
1105	909	200	0.479820628	0.147982063	3	4.013452915	11	0.090909091	0.090909091	11	18.18181818	117	0.385650224	11.27272727	62.74945455	9.023909091	8.406868182	9	10.83216551	34.68181818	54.96603994	1.666666667	0.585	8.27314934	538.9030612	91.9471988	0.37	2.474873734	0.611111111	5.538461538	0.2	3	1	28	0	0	24	15	0	0	0	3	51	4	0	0	1	0	4	0	15	0	0	2	0	7	0	9	12	8	6	4	1	1	0	1	4	0	4	2	0.206738699	6	0.279973246	3
919	768	153	0.457831325	0.246987952	3	4.493975904	10	0	0	15	15.3	90	0.379518072	13.96313725	58.04667647	8.963928105	8.936295033	9	11.00357732	42.09738562	50.16251696	2.105263158	0.588235294	7.276068751	943.3214427	69.74789916	0.405228758	2.42535625	0.472222222	5.461538462	0.202614379	2	1	25	0	0	20	18	0	0	0	2	37	1	1	0	0	0	1	0	6	0	0	0	0	11	0	13	7	6	4	0	1	0	0	0	4	0	4	2	0.35126897	6	0.389885449	3
19	17	3	0.5	0.25	3	4	1	1	0	3	3	4	0.25	1.2	90.99	1.313333333	14.31196667	4	3.1291	36.33333333	-3.618366044	1	1.333333333	2.309401077	0	-10.66666667	1	1.154700538	0.083333333	2	0.333333333	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0.219189853	5.8	0.132984593	0
866	720	147	0.459627329	0.223602484	3	4.409937888	8	0	0.125	15	18.375	97	0.403726708	14.69693878	61.5721301	9.236113946	8.629668707	11	11.69821941	42.86479592	62.36842195	1.658536585	0.659863946	8.000425159	501.3580806	103.0509524	0.503401361	2.391879687	0.638888889	6.333333333	0.183673469	3	1	22	0	0	19	13	0	1	0	3	33	0	1	0	1	0	5	1	6	0	1	0	0	8	0	12	7	6	1	1	0	1	0	1	3	0	0	3	0.197605923	6	0.304541442	3
369	305	68	0.5	0.144736842	2	4	2	0	0.5	48	34	48	0.394736842	19.48235294	54.13382353	14.15529412	9.967017647	17	13.0238668	50.17647059	53.19844214	2.6	0.705882353	5.820855001	861.6780045	64.37647059	0.441176471	1.940285	0.444444444	5.25	0.176470588	1	1	12	0	0	10	5	0	0	0	2	18	0	3	0	0	0	2	0	1	0	0	0	0	4	0	4	3	2	2	1	0	0	0	0	5	0	2	1	0.203039782	6	0.204421255	1
647	528	121	0.458646617	0.112781955	4	3.902255639	8	0.125	0.125	9	15.125	70	0.458646617	8.364049587	81.01370351	5.717014463	7.91008843	6	8.076483399	27.52169421	44.37884196	0.769230769	0.578512397	6.363636364	752.9516596	52.80343542	0.363636364	1.727272727	0.583333333	4.545454545	0.214876033	5	0	16	0	0	4	9	0	1	0	1	23	1	1	0	0	0	13	0	12	0	0	1	0	6	0	6	11	3	2	3	1	0	0	2	4	0	1	3	0.084739154	6	0.120214265	2
1027	855	179	0.484693878	0.214285714	3	4.255102041	9	0	0	22	19.88888889	102	0.418367347	13.98907511	59.98409063	9.833705773	9.651089448	11	12.4579756	43.35257604	50.3947761	2.12195122	0.569832402	7.623837946	701.4560527	73.9746064	0.357541899	2.690766334	0.611111111	6.5	0.167597765	8	0	23	1	0	19	23	0	0	0	4	46	1	3	0	1	1	2	0	9	0	0	1	0	11	0	12	5	5	2	3	3	2	0	0	3	0	8	3	0.353014248	6	0.305893497	3
470	385	86	0.462365591	0.129032258	4	4.032258065	5	0	0.2	12	17.2	62	0.451612903	11.99627907	80.18397674	6.348232558	7.060085116	8	8.841846275	31.15348837	62.83786479	2.411764706	0.720930233	6.685631939	542.9474289	86.60174419	0.546511628	1.401826052	0.388888889	5.8	0.151162791	1	1	16	0	0	9	8	0	0	0	4	24	0	0	0	2	0	2	0	2	0	0	0	0	5	0	8	2	0	3	0	0	0	0	0	1	3	0	2	0.245494317	6	0.2625277	2
1256	1046	211	0.386666667	0.235555556	4	4.564444444	9	0	0.333333333	22	23.44444444	121	0.4	16.58156925	51.92893628	11.84053712	9.439060084	13	13.5591	48.56292786	54.14067022	1.639344262	0.573459716	8.329983529	556.4578773	86.73578199	0.412322275	3.166770598	0.583333333	7.555555556	0.208530806	3	1	30	1	0	28	17	0	0	0	7	48	0	0	0	1	0	3	0	13	0	0	1	0	10	0	20	7	7	7	1	2	3	0	0	2	0	0	4	0.303597058	6	0.370194056	4
1121	933	206	0.497854077	0.154506438	2	3.931330472	11	0	0	16	18.72727273	120	0.403433476	12.34527802	67.90837158	8.439849956	9.700955252	9	10.83216551	36.20300088	55.15081336	1.859649123	0.582524272	8.360796171	561.7112958	94.69406186	0.378640777	3.135298564	0.666666667	5.111111111	0.17961165	4	0	28	2	0	19	16	0	1	0	4	55	6	6	0	1	2	9	0	9	0	1	1	0	10	0	13	7	5	5	2	5	0	0	0	15	0	10	4	0.130586275	6	0.254292282	3
1185	995	196	0.417061611	0.255924171	2	4.625592417	6	0	0.333333333	71	32.66666667	131	0.327014218	20.00544218	35.98751701	16.35510204	11.2988585	18	16.72815622	60.21768707	71.74866373	2.465116279	0.668367347	9.357142857	390.526581	142.1103218	0.520408163	4.571428571	0.583333333	6.5	0.137755102	3	2	28	0	1	27	24	0	2	0	1	57	0	7	0	0	0	1	0	14	0	1	0	0	5	0	6	9	4	6	1	1	1	0	0	8	0	8	3	0.150867878	6	0.196627207	2
1053	875	183	0.457711443	0.2039801	3	4.263681592	8	0	0.25	12	22.875	101	0.402985075	15.70737705	54.63654713	11.32141393	10.29328579	12	13.42789981	45.27937158	48.21786778	2.722222222	0.551912568	7.466134837	760.1108033	68.31937225	0.338797814	3.400417846	0.416666667	7	0.158469945	5	0	26	0	0	20	16	0	0	0	6	61	0	0	0	2	0	4	1	0	0	0	0	0	10	0	14	8	0	7	0	0	2	0	0	6	0	0	4	0.140551076	6	0.142627002	2
1116	927	191	0.463054187	0.251231527	3	4.482758621	8	0	0.25	17	23.875	98	0.438423645	16.0421466	52.82281741	11.82282068	9.532898953	13	13.62408505	50.57657068	43.91372201	1.672727273	0.513089005	7.091031132	1182.661838	54.87845522	0.32460733	2.604868579	0.555555556	6.5	0.193717277	6	1	28	0	0	19	15	0	2	0	1	51	0	0	0	1	0	7	1	10	0	0	3	0	11	0	8	15	6	5	2	1	0	0	0	4	0	5	2	0.309136548	6	0.393476354	3
869	714	157	0.505813953	0.151162791	3	4.081395349	9	0	0	18	17.44444444	90	0.406976744	12.58287332	68.42570418	8.049002123	8.524674381	8	9.725611199	34.004954	48.42943339	1.972972973	0.573248408	7.18278196	980.3144405	66.223025	0.388535032	2.234643277	0.472222222	6.222222222	0.146496815	8	1	28	0	0	17	11	1	0	0	3	43	0	0	0	0	1	2	0	12	0	0	0	0	7	0	10	7	2	4	0	0	1	0	0	2	0	0	2	0.191408088	6	0.214210782	2
677	559	125	0.486111111	0.138888889	4	3.8125	6	0	0.166666667	14	20.83333333	93	0.368055556	12.49333333	58.45076667	10.2822	8.838393333	9	12.4579756	36.83333333	81.22517671	1.9375	0.744	8.318172876	306.51341	155.682	0.528	2.325510697	0.583333333	5.875	0.168	1	2	15	0	0	15	20	0	0	0	3	36	0	2	0	0	1	3	1	6	0	1	0	0	5	0	4	8	3	1	2	3	1	0	0	5	0	7	3	0.180199643	6	0.222131236	3
471	384	89	0.46875	0.145833333	4	3.947916667	5	0	0	18	17.8	55	0.520833333	10.71550562	78.50283146	6.731775281	7.712863146	8	9.3871	33.53033708	44.06727377	1.096774194	0.617977528	5.82998834	846.8934911	47.98413748	0.404494382	1.695996608	0.5	6	0.213483146	1	0	11	0	0	10	7	0	0	0	3	13	4	0	0	0	1	7	0	5	0	0	1	0	6	0	8	7	1	0	1	2	0	0	2	7	1	0	1	0.095085539	6	0.118763563	1
439	364	76	0.481927711	0.21686747	2	4.301204819	5	0	0	21	15.2	51	0.43373494	13.97473684	66.73331579	7.727473684	8.753446316	8	11.60247206	38.88421053	49.15008913	2	0.671052632	5.850101214	728.8629738	56.81131579	0.486842105	2.179449472	0.333333333	5.6	0.157894737	0	0	14	0	0	10	4	0	0	0	3	20	0	0	0	0	0	5	0	2	0	0	0	0	5	0	7	2	0	3	0	0	1	0	0	1	1	0	4	0.100366917	6	0.191992574	2
1115	924	196	0.493023256	0.209302326	3	4.23255814	9	0	0	21	21.77777778	97	0.451162791	14.42539683	59.12545351	10.42272109	9.228106349	11	12.4579756	44.73696145	42.18931729	2.594594595	0.494897959	6.928571429	1480.307832	52.12675222	0.31122449	2.357142857	0.527777778	6.555555556	0.132653061	3	0	36	1	0	28	22	3	0	0	1	55	0	0	0	0	4	4	0	7	0	0	1	0	7	0	8	11	2	4	0	1	0	0	2	1	0	0	3	0.229787817	6	0.251567816	2
881	734	151	0.443113772	0.239520958	4	4.347305389	9	0	0	19	16.77777778	111	0.353293413	14.39323032	54.7817145	9.786445916	9.801724135	10	12.65034379	43.267844	84.28107639	1.87804878	0.735099338	9.033051892	248.0565988	170.3317053	0.569536424	3.255153835	0.666666667	6.3	0.178807947	2	1	19	0	0	19	15	0	2	0	1	42	0	1	0	1	0	4	3	6	0	1	1	0	5	0	8	7	5	5	1	1	1	0	2	3	1	4	4	0.217878031	6	0.283408674	3
1297	1057	228	0.437751004	0.16064257	4	4.148594378	13	0	0	12	17.53846154	126	0.37751004	12.10310391	62.8755668	8.846491228	8.592416464	9	11.36204363	35.08232119	52.37203762	1.847457627	0.552631579	8.34455385	580.4891158	84.99148607	0.346491228	2.516611478	0.666666667	5.052631579	0.184210526	3	2	29	2	0	24	26	1	0	0	5	61	1	2	0	1	0	7	0	9	0	1	1	0	11	0	15	14	6	4	0	3	2	0	2	7	0	10	4	0.378066208	6	0.506021903	3
566	459	112	0.459016393	0.090163934	4	3.713114754	5	0	0	18	22.4	77	0.459016393	11.81714286	79.85971429	7.685285714	7.426200714	9	8.238735603	32.22142857	61.74906381	1.11627907	0.6875	7.275816105	430.4701448	92.2625	0.455357143	1.700840129	0.638888889	5.571428571	0.205357143	3	1	9	0	0	10	6	1	0	0	1	25	1	2	0	0	0	9	0	7	3	0	1	0	8	0	10	4	0	2	4	3	1	0	2	6	0	2	1	0.142472432	5.8	0.139449669	2
222	186	38	0.523809524	0.261904762	3	4.30952381	3	0	0	14	12.66666667	34	0.357142857	11.38245614	64.85201754	7.360526316	9.666608772	7	9.725611199	41.61403509	120.7753411	3	0.894736842	5.515528318	312.5	159.7105263	0.789473684	2.108878475	0.361111111	6.333333333	0.131578947	1	0	5	0	0	3	4	0	1	0	0	13	0	0	0	0	0	1	0	1	0	0	1	0	3	0	2	1	2	0	0	0	0	0	0	0	1	0	2	0.220397785	6	0.426475117	1
1445	1199	250	0.475	0.182142857	3	4.178571429	13	0	0.076923077	18	19.23076923	115	0.364285714	13.29230769	58.38536923	9.8932	9.327346154	10	11.95083701	39.63076923	41.96021481	2.581818182	0.46	7.273238618	1164.678192	54.85925926	0.284	2.656313235	0.583333333	6.066666667	0.16	6	0	37	0	0	37	25	1	0	0	2	78	2	4	0	1	0	4	0	11	0	0	0	0	9	0	13	12	8	4	2	1	1	0	2	7	0	12	4	0.229866195	6	0.374171785	3
681	562	120	0.481203008	0.195488722	2	4.142857143	8	0.125	0	21	15	75	0.421052632	12	58.365	8.845	8.459583333	8	11.69821941	36.66666667	51.12213481	2.0625	0.625	6.846531969	601.8518519	69.27083333	0.433333333	2.373464416	0.527777778	6	0.2	1	1	17	4	0	17	10	0	0	0	2	32	1	2	0	0	0	2	0	6	0	0	0	0	5	0	6	2	7	2	1	6	0	0	0	7	0	0	3	0.210570539	6	0.287853719	2
1006	834	176	0.436842105	0.210526316	4	4.284210526	11	0	0.090909091	11	16	99	0.410526316	12.08181818	68.02113636	7.746590909	8.915895455	8	10.63711953	38.72727273	49.00411015	1.933333333	0.5625	7.462405778	815.1769582	68.70535714	0.397727273	2.412090757	0.583333333	6.166666667	0.1875	1	1	26	0	0	21	15	1	0	0	4	48	1	0	0	1	1	5	0	7	0	0	0	0	9	0	12	9	7	1	2	2	3	0	0	5	1	2	4	0.400946251	6	0.37348721	3
1248	1036	215	0.43776824	0.197424893	3	4.369098712	8	0	0.25	23	26.875	110	0.407725322	16.70348837	49.31222384	13.05776163	9.008802326	14	13.81666965	48.27034884	45.67295306	2.1875	0.511627907	7.501937734	1070.665717	62.44296788	0.311627907	2.386980188	0.527777778	6.153846154	0.144186047	7	1	29	0	0	35	27	0	1	0	4	58	0	0	0	0	0	8	0	7	0	2	0	0	5	0	9	10	4	3	0	5	2	0	1	5	1	4	3	0.204070966	6	0.336517755	3
732	603	132	0.455172414	0.186206897	4	4.082758621	6	0	0.333333333	14	22	77	0.4	12.73939394	61.45045455	10.15363636	8.914442424	11	11.53803483	42.45454545	46.63240104	2.09375	0.583333333	6.701989754	696.1906549	59.20833333	0.333333333	1.566698904	0.555555556	7.5	0.174242424	3	0	20	1	0	17	11	0	0	0	1	35	2	3	0	0	0	4	0	5	0	0	1	0	7	0	9	8	3	0	2	1	1	0	1	4	0	1	4	0.237391023	6	0.36265153	2
2026	1688	346	0.471502591	0.212435233	3	4.277202073	17	0	0.117647059	29	20.35294118	182	0.393782383	15.07759266	53.89757395	10.79793608	9.483404726	11	13.40457294	44.05236314	56.07781946	2.25	0.526011561	9.784380616	645.0892145	112.6626956	0.355491329	3.924504313	0.722222222	5.32	0.144508671	6	1	52	1	0	39	42	0	0	0	3	104	2	1	0	2	1	4	1	19	0	2	1	0	14	0	17	14	7	4	1	7	4	0	2	3	0	8	4	0.253551703	6	0.397265259	4
1507	1259	252	0.444444444	0.229390681	3	4.419354839	12	0	0.166666667	25	21	133	0.401433692	14.59047619	56.27	10.62777778	9.377504762	12	12.4579756	46.3968254	50.55589323	1.718309859	0.527777778	8.378212485	1042.60355	82.28676471	0.380952381	3.716650651	0.555555556	6.615384615	0.198412698	10	0	37	1	0	25	22	0	0	0	4	68	0	1	0	0	0	4	2	14	0	1	0	0	14	0	16	17	7	7	1	2	4	0	0	6	0	8	3	0.15848276	6	0.305404189	4
888	739	150	0.432926829	0.237804878	4	4.408536585	9	0.111111111	0.111111111	46	16.66666667	90	0.365853659	13.86666667	58.50633333	9.239333333	8.568566667	10	11.64515934	42.66666667	51.61358735	2.566666667	0.6	7.348469228	749.0535425	73.8	0.433333333	2.531139401	0.388888889	5.888888889	0.146666667	2	2	29	0	0	14	12	0	0	0	3	51	0	0	0	0	0	1	0	7	0	0	0	0	9	0	9	9	3	0	1	0	0	0	0	1	3	3	1	0.139926188	6	0.197221019	2
1227	996	233	0.492	0.136	3	3.912	9	0	0.444444444	22	25.88888889	135	0.48	13.61735813	63.64275632	10.8139628	8.647842108	11	10.98051877	40.48116357	57.1266622	1.913793103	0.579399142	8.844144058	600.1981237	99.76898485	0.433476395	2.751511485	0.638888889	7	0.167381974	7	1	32	1	0	36	20	0	0	0	7	48	1	1	0	0	1	10	0	8	0	0	4	0	16	0	21	6	8	1	1	2	0	0	2	4	0	0	2	0.213237216	6	0.2693005	4
456	380	78	0.445783133	0.240963855	2	4.469879518	4	0	0	29	19.5	50	0.445783133	15.49230769	55.80403846	10.32012821	9.057289744	11	13.81666965	45.14102564	44.82694447	2.105263158	0.641025641	5.661385171	774.1059303	47.50457875	0.41025641	2.038098661	0.416666667	4.833333333	0.179487179	1	0	12	1	0	12	6	0	0	0	1	23	0	0	0	0	0	3	0	2	0	0	0	0	3	0	4	4	2	0	0	4	2	0	0	4	0	2	2	0.233693754	6	0.416629251	2
951	784	168	0.44	0.211428571	3	4.36	4	0	0.75	39	42	88	0.422857143	22.75238095	32.77285714	19.12214286	9.85517619	21	17.9712502	64.02380952	43.11425329	1.666666667	0.523809524	6.789347398	827.4743104	50.41666667	0.291666667	1.928791875	0.638888889	9.6	0.166666667	5	1	24	1	0	19	22	0	0	0	4	35	1	0	0	1	0	6	0	7	0	1	1	0	9	0	12	5	2	4	1	4	1	0	2	2	1	0	4	0.344497159	6	0.394805113	3
