numberOfCharacters	numberOfCharactersNoSpaces	numberOfWords	numberOfShortWords	numberOfLongWords	mostFrequentWordLength	averageWordLength	numberOfSentences	numberOfShortSentences	numberOfLongSentences	mostFrequentSentenceLength	averageSentenceLength	numberOfDifferentWords	numberOfStopwords	gunningFogIndex	fleschReadingEase	fleschKincaidGradeLevel	daleChallReadabilityFormula	automatedReadabilityIndex	simpleMeasureOfGobbledygook	lix	wordVariationIndex	nominalRatio	typeTokenRatio	guiraudsIndex	yulesK	theDEstimate	hapaxLegomena	advancedGuiraudIndex	numberOfDifferentPosTags	sentenceStructureTreeHeight	correctVerbForm	pos_CC	pos_CD	pos_DT	pos_EX	pos_FW	pos_IN	pos_JJ	pos_JJR	pos_JJS	pos_LS	pos_MD	pos_NN	pos_NNS	pos_NNP	pos_NNPS	pos_PDT	pos_POS	pos_PRP	pos_PRP$	pos_RB	pos_RBR	pos_RBS	pos_RP	pos_SYM	pos_TO	pos_UH	pos_VB	pos_VBD	pos_VBG	pos_VBN	pos_VBP	pos_VBZ	pos_WDT	pos_WP	pos_WRB	numberOfSpellcheckingErrors	numberOfCapitalizationErrors	numberOfPunctuationErrors	scoreCosineSimilarityMax	cosineTopEssaySimilarityAverage	cosinePattern	cosineSumOfCorrelationValues	score
430	348	82	0.461538462	0.098901099	4	3.78021978	3	0	0.666666667	37	27.33333333	53	0.527472527	13.8601626	72.82581301	9.89195122	6.917843089	12	10.50422373	38.30894309	46.66446581	1.28	0.646341463	5.852870882	588.2352941	53.74663583	0.402439024	0.883452209	0.444444444	6.666666667	0.170731707	4	0	11	0	0	11	2	1	0	0	3	19	0	0	0	0	0	6	1	4	0	0	0	0	2	0	6	3	0	0	2	3	0	0	4	2	0	1	1	0.18320419	4.8	0.094265568	1
828	673	156	0.50867052	0.104046243	3	3.838150289	8	0	0.25	14	19.5	80	0.479768786	10.10769231	74.2425	7.748333333	6.223187179	8	9.82788879	31.03846154	40.6576453	0.823529412	0.512820513	6.405126152	890.8612755	46.69365722	0.326923077	1.200961154	0.5	5.5	0.217948718	5	0	16	0	0	13	10	0	0	0	2	29	0	0	0	0	0	14	6	14	0	0	4	0	4	0	6	5	8	2	4	9	0	0	5	2	0	0	1	0.126916016	4.8	0.121150785	2
264	217	48	0.481481481	0.111111111	3	3.925925926	4	0	0	8	12	33	0.5	8.966666667	87.1425	4.085833333	6.863366667	5	7.16862163	24.5	41.90168854	1.533333333	0.6875	4.763139721	842.8720083	40.8375	0.458333333	0.721687836	0.333333333	5.75	0.145833333	0	0	7	0	0	8	3	0	0	0	0	13	0	0	0	0	0	6	2	0	0	0	0	0	1	0	1	0	1	0	1	4	0	0	1	0	0	0	1	0.056596924	2.1	-0.029347051	0
974	807	168	0.497326203	0.203208556	3	4.245989305	7	0	0.285714286	13	24	90	0.406417112	15.07619048	64.63928571	10.20571429	9.996245238	13	12.28987398	46.61904762	44.57784123	1.225806452	0.535714286	6.943650748	1005.416832	57.79532967	0.380952381	3.163218674	0.555555556	4.8	0.202380952	9	0	23	0	0	13	6	0	0	0	1	53	0	1	0	0	0	17	5	4	0	0	0	0	3	0	4	14	5	1	2	8	1	0	1	7	0	0	1	0.152597477	4.8	0.093767568	3
978	797	182	0.530612245	0.142857143	3	3.989795918	10	0	0	19	18.2	91	0.479591837	11.23604396	70.29386813	7.976131868	7.48900022	8	10.79355341	33.58461538	41.6184048	1.591836735	0.5	6.745368782	985.9866179	49	0.291208791	1.33424877	0.527777778	7	0.153846154	11	1	27	0	0	20	14	0	0	0	4	47	0	0	0	0	0	11	6	3	0	0	0	0	8	0	13	5	1	2	2	5	0	0	1	2	0	0	2	0.316208719	4.8	0.126214815	3
1173	969	205	0.475982533	0.161572052	3	4.165938865	11	0	0.090909091	19	18.63636364	114	0.445414847	12.13747228	66.17762749	8.658669623	8.412083149	10	10.83216551	36.68514412	50.90053468	1.25974026	0.556097561	7.962105372	621.7027839	79.76638971	0.356097561	2.863564213	0.555555556	6.636363636	0.219512195	7	0	22	0	0	27	9	0	0	0	2	47	1	1	0	0	0	9	11	12	0	0	0	0	11	0	14	8	5	5	3	10	2	0	1	4	0	0	1	0.17023492	4.8	0.101002496	3
834	685	150	0.457317073	0.115853659	3	4.054878049	8	0	0	24	18.75	96	0.426829268	10.96666667	75.00375	7.455833333	8.3561	9	9.516144504	31.41666667	58.72600643	1.456521739	0.64	7.838367177	438.2009481	93.29777778	0.493333333	2.612789059	0.472222222	6.125	0.126666667	6	0	19	0	0	15	12	0	0	0	2	44	0	1	0	0	0	13	7	7	0	0	0	0	5	0	6	5	2	0	3	3	0	0	1	5	1	0	2	0.110202483	4.8	0.065629605	2
257	209	49	0.509433962	0.132075472	3	3.867924528	4	0	0	12	12.25	29	0.547169811	8.165306122	83.90329082	4.599744898	6.177569388	5	8.841846275	26.53571429	30.78110009	1.4375	0.591836735	4.142857143	1237.244898	22.74132653	0.346938776	0.571428571	0.388888889	4.75	0.204081633	2	0	7	0	0	3	2	0	0	0	1	13	0	0	0	0	0	4	0	2	0	0	0	0	4	0	2	2	3	0	0	3	1	0	0	1	0	0	1	0.040398015	3.6	0.00450518	0
625	519	113	0.52	0.152	3	4.08	5	0	0.2	16	22.6	72	0.448	13.99575221	61.11369912	10.34966372	9.508433451	11	12.34062658	39.41415929	51.91095958	1.542857143	0.637168142	6.773190252	621.7181264	69.93308871	0.451327434	2.634018431	0.5	4.857142857	0.17699115	4	1	15	0	0	14	6	0	0	0	0	30	2	0	0	0	1	5	6	4	0	0	1	0	5	0	9	3	3	0	1	4	0	0	0	5	0	4	3	0.086990586	4.8	0.086942343	2
462	371	92	0.547368421	0.105263158	3	3.810526316	3	0	0.666666667	19	30.66666667	58	0.547368421	13.13623188	69.03876812	11.24826087	7.045501449	13	8.841846275	41.53623188	46.54372055	0.944444444	0.630434783	6.046918008	643.2748538	51.08375959	0.445652174	0.938314863	0.472222222	7.75	0.217391304	5	0	12	0	0	7	4	1	0	0	4	16	0	0	0	0	0	8	1	7	0	0	0	0	5	0	9	2	6	0	1	2	0	0	2	0	0	1	1	0.040878759	4.8	0.018670716	1
711	576	139	0.493333333	0.1	4	3.753333333	7	0	0.285714286	36	19.85714286	89	0.473333333	9.957245632	77.73467626	7.349969168	7.80213371	8	10.29040645	30.64850976	57.04580726	1.08	0.64028777	7.548881474	531.3683072	85.47841727	0.482014388	1.696377859	0.583333333	5.25	0.194244604	4	2	16	0	0	15	13	1	0	0	1	25	2	0	0	0	1	11	0	12	0	0	1	0	6	0	6	11	5	1	3	1	0	0	2	3	0	3	2	0.210834786	4.8	0.084223091	2
612	502	114	0.488	0.128	3	3.944	5	0	0.2	34	22.8	70	0.488	12.62877193	70.893	9.035333333	7.399046667	10	11.20814326	36.83508772	48.32373934	1.4	0.614035088	6.556100681	702.9585799	61.0546252	0.368421053	1.404878717	0.527777778	6.8	0.192982456	5	0	17	0	0	17	7	1	0	0	0	23	1	1	0	0	0	9	1	3	0	0	0	1	3	0	4	5	4	0	4	5	0	0	4	4	0	4	2	0.122229142	4.8	0.02529004	2
448	363	86	0.444444444	0.088888889	4	3.988888889	4	0	0.25	13	21.5	53	0.455555556	10.9255814	68.93343023	8.985697674	6.906155814	9	9.516144504	30.80232558	43.17843227	1.583333333	0.61627907	5.71513698	954.1420118	44.54016913	0.441860465	1.078327732	0.416666667	7.5	0.186046512	0	0	18	0	0	6	3	0	0	0	1	23	0	0	0	0	0	2	1	4	0	0	0	0	9	0	8	2	0	0	1	5	0	0	2	3	0	0	1	0.076199959	3.9	-0.003333652	2
464	378	87	0.5	0.111111111	3	4.144444444	3	0	0.666666667	20	29	53	0.544444444	15.27816092	53.90344828	12.94528736	7.978808046	14	12.4579756	40.49425287	42.43528665	1.181818182	0.609195402	5.682196435	869.0828402	42.73326572	0.425287356	1.393746295	0.444444444	6.5	0.229885057	3	1	11	0	0	12	2	0	0	0	1	17	0	0	0	0	0	7	0	5	0	0	0	0	7	0	9	5	2	1	0	3	0	0	0	4	0	0	1	0.03011129	4.8	0.010351069	1
1429	1173	261	0.477351916	0.128919861	3	4.003484321	11	0	0.181818182	12	23.72727273	129	0.473867596	13.16907001	66.71043887	9.849076977	7.95927311	11	11.20814326	37.90351794	46.66558547	1.379746835	0.494252874	7.984899542	833.28	69.31334901	0.329501916	2.290242504	0.694444444	5.642857143	0.176245211	14	0	36	4	0	23	15	0	0	0	7	64	3	1	0	0	0	14	6	11	0	1	2	0	9	0	20	2	6	3	9	6	2	0	3	3	0	2	1	0.137297885	4.8	0.083456312	3
618	507	112	0.511627907	0.131782946	3	3.914728682	7	0	0	8	16	65	0.465116279	10.68571429	72.75928571	7.085714286	6.967778571	8	9.606745406	31.17857143	43.23484649	1.424242424	0.580357143	6.141922686	1373.569199	51.76909195	0.383928571	1.511857892	0.555555556	5.285714286	0.169642857	5	0	22	0	0	8	3	1	0	0	3	29	0	1	0	0	0	6	1	7	0	0	0	0	4	0	5	3	3	2	1	5	1	0	3	3	0	0	0	0.186978924	3.6	0.003416982	1
217	172	46	0.574468085	0.042553191	3	3.638297872	1	0	1	46	46	35	0.446808511	19.26956522	58.99282609	16.45869565	9.693969565	19	8.841846275	50.34782609	55.52881306	0.772727273	0.760869565	5.160468465	432.5259516	56.89229249	0.586956522	1.474419562	0.416666667	4.25	0.239130435	2	0	4	0	0	5	2	0	0	0	0	9	1	0	0	0	0	7	2	2	0	0	0	0	1	0	2	4	1	0	1	3	0	0	0	6	0	0	0	0	3.9	0.003342369	1
498	406	95	0.547169811	0.141509434	3	3.783018868	3	0	0.333333333	27	31.66666667	63	0.443396226	16.03508772	66.93964912	11.78947368	8.365166667	14	11.85546408	47.45614035	52.73276548	0.974358974	0.663157895	6.463663618	541.70514	69.19638158	0.4	1.333771858	0.527777778	5.571428571	0.242105263	3	0	11	0	0	10	6	0	0	0	1	18	0	3	0	0	0	7	3	6	0	0	1	0	3	0	4	7	1	3	1	7	0	0	2	5	1	2	2	0.066099519	4.8	0.022616167	1
648	518	131	0.538461538	0.090909091	4	3.559440559	9	0	0	21	14.55555556	79	0.517482517	7.348939779	84.21225615	5.129414758	6.166470823	4	7.793537801	24.47921968	49.39221362	1.093023256	0.603053435	6.902262048	458.7620172	65.50667939	0.381679389	1.048444868	0.583333333	5.3	0.160305344	3	0	19	0	0	12	10	0	0	0	5	28	1	0	0	1	0	8	4	8	0	0	2	0	4	0	10	4	1	1	5	0	1	0	2	1	0	0	1	0.097401419	4.8	0.077666668	2
194	156	39	0.41025641	0.025641026	3	3.948717949	1	0	1	39	39	31	0.538461538	15.6	65.29615385	13.84051282	1.9344	17	3.1291	41.56410256	60.27654578	1	0.794871795	4.963972768	332.9864724	60.0625	0.666666667	0	0.472222222	10	0.205128205	1	0	4	0	0	7	1	0	0	0	1	6	1	0	0	0	0	4	0	2	0	0	0	0	0	0	2	3	0	1	1	1	1	0	2	0	0	0	1	0.053544461	4.8	0.006735766	0
283	237	47	0.32	0.2	4	4.72	2	0	0	22	23.5	35	0.48	14.50638298	51.5825	11.90265957	8.497631915	14	13.0238668	44.77659574	52.18518894	1.615384615	0.744680851	5.105274702	789.7153352	54.29964539	0.553191489	1.312784923	0.333333333	6.5	0.14893617	2	0	11	0	0	6	1	0	0	0	0	13	0	0	0	0	0	1	0	5	0	0	0	0	0	0	0	1	2	0	1	3	1	0	0	1	0	0	1	0.070630526	3.9	0.000908322	1
1002	821	182	0.451282051	0.169230769	3	4.158974359	6	0	0.5	21	30.33333333	97	0.487179487	16.96849817	60.76754579	12.31912088	8.43784652	15	13.0238668	48.46520147	45.5874213	1.428571429	0.532967033	7.190118372	889.5427795	59.30042017	0.340659341	2.297872882	0.527777778	7.142857143	0.164835165	7	0	29	0	1	19	9	0	0	0	5	47	0	0	0	0	0	11	3	12	0	0	1	0	7	0	9	4	4	3	2	8	0	0	2	6	0	0	2	0.2107331	4.8	0.118229328	3
840	694	147	0.377358491	0.150943396	4	4.327044025	7	0	0	18	21	56	0.459119497	12.20952381	60.05877551	10.09931973	7.578304082	11	11.20814326	37.32653061	28.22725416	1.5	0.380952381	4.618802154	2100.391598	18.63736264	0.020408163	1.072221928	0.527777778	7.857142857	0.217687075	4	0	20	0	0	15	2	0	0	0	2	40	0	0	0	0	0	6	0	6	0	0	2	0	6	0	10	6	4	4	4	4	4	0	6	3	2	0	1	0.089300947	1.8	-0.018782741	0
418	342	77	0.4	0.105882353	4	3.964705882	3	0	0.333333333	27	25.66666667	49	0.470588235	13.38354978	74.20930736	9.284935065	7.575410823	12	9.725611199	37.35497835	43.88224157	0.705882353	0.636363636	5.584068247	733.3635129	47.32954545	0.38961039	1.253566341	0.5	6	0.246753247	3	0	11	0	0	3	2	0	0	0	2	16	0	0	0	0	0	5	0	9	0	0	1	0	2	0	7	4	2	1	1	4	0	0	3	1	0	0	0	0.145496341	3.9	0.029392189	1
136	109	29	0.5625	0	3	3.40625	1	0	0	28	29	27	0.4375	11.6	78.2137931	9.554482759	7.252831034	11	3.1291	29	160.3517771	1.375	0.931034483	5.013774131	468.75	201.1034483	0.75862069	0.742781353	0.361111111	8	0.172413793	0	0	5	0	0	3	3	0	0	0	1	5	1	0	0	0	0	1	0	2	0	0	0	0	2	0	3	1	0	0	0	1	0	0	1	1	0	0	3	0.144819764	2.7	-0.004045629	0
376	303	74	0.481012658	0.101265823	4	3.797468354	5	0	0	19	14.8	52	0.582278481	8.622702703	83.20489189	5.330648649	6.717742162	5	8.238735603	25.61081081	54.62903196	1.269230769	0.702702703	6.044877215	465.2056901	65.60687961	0.540540541	1.162476387	0.444444444	5	0.202702703	0	0	11	0	0	10	3	0	2	0	2	14	0	0	0	0	0	6	1	3	0	0	0	0	6	0	6	1	3	0	1	4	0	0	0	3	0	0	1	0.069502433	3.9	0.007356852	1
153	124	30	0.393939394	0.03030303	4	3.757575758	2	0	0	17	15	23	0.515151515	7.333333333	84.45	5.206666667	5.433166667	6	3.1291	18.33333333	45.21712752	0.846153846	0.766666667	4.199206274	1020.408163	41.56428571	0.566666667	0.365148372	0.305555556	5.5	0.266666667	0	0	5	0	0	5	0	1	0	0	1	5	0	0	0	0	0	3	0	2	0	0	0	0	0	0	1	0	1	0	3	3	0	0	0	1	1	0	0	0.049466882	1.8	-0.031888514	1
282	229	54	0.421052632	0.070175439	4	3.894736842	3	0.333333333	0	27	18	37	0.49122807	8.681481481	86.73166667	5.633703704	5.69892963	7	3.1291	25.40740741	44.05225344	1.5	0.685185185	5.035062249	648.1481481	42.50163399	0.481481481	0.544331054	0.444444444	5.666666667	0.148148148	2	0	7	0	0	7	2	0	0	0	0	17	0	0	0	1	0	1	2	3	1	0	0	0	0	0	1	0	0	0	4	3	1	0	1	0	0	0	2	0.061118426	4.8	0.036323022	1
527	422	107	0.547826087	0.086956522	3	3.591304348	5	0	0	28	21.4	55	0.513043478	11.17682243	83.91026168	6.87188785	7.059061495	8	8.841846275	30.74579439	35.09520859	0.620689655	0.514018692	5.31705069	1364.64497	31.26123293	0.289719626	1.256757436	0.5	4.1	0.308411215	3	0	8	0	0	6	1	0	0	0	5	16	1	0	0	0	0	11	6	8	0	0	0	0	8	0	16	1	2	3	7	4	0	0	1	3	0	1	1	0.089470778	4.5	0.019016638	1
279	226	54	0.49122807	0.070175439	3	3.789473684	3	0	0	13	18	36	0.50877193	8.681481481	88.29833333	5.415185185	6.576151852	7	7.793537801	25.40740741	41.20612259	1.136363636	0.666666667	4.898979486	742.8571429	38	0.481481481	0.816496581	0.388888889	6	0.240740741	2	0	5	0	0	8	1	0	0	0	2	12	0	0	0	0	0	5	3	1	0	0	0	0	2	0	5	2	3	0	0	3	0	0	0	1	0	0	0	0.19527315	4.8	0.021388681	0
326	262	66	0.569444444	0.083333333	3	3.527777778	5	0	0	14	13.2	43	0.541666667	7.704242424	92.17336364	3.682242424	5.487432121	3	6.742157985	22.29090909	43.02948641	0.821428571	0.651515152	5.292934112	887.5	43.84980237	0.409090909	0.615457455	0.416666667	4.5	0.196969697	1	0	11	0	0	9	0	0	0	0	1	10	2	0	0	0	0	11	0	3	0	0	0	0	2	0	4	1	0	0	4	4	0	0	3	2	1	2	0	0.093221655	2.1	-0.031141249	1
472	388	85	0.463157895	0.126315789	4	3.936842105	4	0	0	19	21.25	52	0.452631579	12.26470588	63.84036765	9.633970588	7.8485	10	11.69821941	35.36764706	42.34701733	1.863636364	0.611764706	5.640191903	668	45.78966132	0.376470588	1.410047976	0.472222222	7.5	0.105882353	2	0	16	0	0	10	4	0	0	0	1	25	0	0	0	0	0	6	1	5	0	1	1	0	3	0	4	0	3	0	1	1	0	0	1	0	0	0	1	0.045806865	4.8	0.031849272	2
70	57	14	0.4	0	4	3.733333333	1	0	0	14	14	14	0.4	5.6	95.93928571	3.355714286	0.6944	5	3.1291	14	0	1.25	1	3.741657387	177.5147929	0	0.857142857	0	0.222222222	4	0.142857143	1	0	3	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	1	1	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	4.5	0.012166044	0
515	421	96	0.450980392	0.12745098	3	4.088235294	6	0	0.166666667	15	16	54	0.470588235	8.9	71.62625	7.24375	8.3776	7	9.299571214	29.54166667	38.44587824	1.807692308	0.5625	5.511351921	1142.755429	36.88392857	0.375	1.837117307	0.472222222	3.666666667	0.166666667	2	1	17	0	0	14	4	1	0	0	1	24	0	0	0	0	0	4	0	6	0	0	0	0	5	0	4	2	4	0	2	4	1	0	0	1	0	0	2	0.047628933	3.9	0.003488763	2
834	686	150	0.49112426	0.142011834	3	4	6	0	0.166666667	62	25	92	0.431952663	13.73333333	63.02	10.68	8.139766667	12	12.16174496	41	53.82501808	1.352941176	0.613333333	7.511768545	511.2990784	82.20781609	0.42	1.796292478	0.527777778	6.5	0.213333333	6	0	17	0	0	12	8	0	0	0	3	42	1	0	0	0	0	5	8	6	0	0	1	0	6	0	11	3	5	3	6	4	0	0	3	2	0	0	2	0.20917364	4.8	0.130152191	3
484	391	95	0.462264151	0.066037736	4	3.660377358	6	0	0	17	15.83333333	55	0.5	8.438596491	86.57258772	5.117631579	6.582570175	6	7.793537801	23.20175439	40.17745966	1.21875	0.578947368	5.642880936	868.8965782	42.19078947	0.315789474	1.128576187	0.5	5.285714286	0.189473684	3	0	12	0	0	9	4	0	0	0	3	25	1	0	0	0	0	6	1	6	1	0	0	0	3	0	7	2	1	0	4	4	0	0	4	2	0	4	1	0.160270483	4.8	0.105052055	2
221	183	39	0.43902439	0.170731707	3	4.390243902	2	0	0	28	19.5	25	0.536585366	13.95384615	54.71942308	10.47141026	8.652417949	10	13.81666965	37.44871795	31.97921031	2.125	0.641025641	4.003203845	1336.805556	23.46611722	0.384615385	1.120897077	0.305555556	6	0.153846154	1	0	11	0	0	5	1	0	0	0	0	11	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0	1	0	1	0	0	2	0	0	0	1	0.06760068	1.8	-0.030807692	0
258	211	49	0.481481481	0.092592593	3	3.833333333	3	0	0	9	16.33333333	37	0.481481481	8.982312925	83.21176871	5.710612245	7.024592517	7	7.793537801	26.53741497	55.84334031	0.652173913	0.755102041	5.285714286	527.6816609	62.8622449	0.489795918	1	0.444444444	4.25	0.204081633	2	0	6	0	0	4	3	0	0	0	1	8	1	0	0	0	0	5	1	6	1	0	0	0	1	0	2	2	1	0	0	5	0	0	0	1	0	0	1	0.148493636	4.8	0.045302644	1
450	368	83	0.426966292	0.134831461	4	4.08988764	3	0	0.333333333	39	27.66666667	56	0.573033708	14.92208835	65.6135743	10.98072289	6.720935341	13	8.841846275	42.12449799	51.80114368	1.060606061	0.674698795	6.146798559	456.1042524	62.27219991	0.457831325	0.87811408	0.555555556	7.666666667	0.228915663	4	0	11	0	0	15	2	0	0	0	1	13	0	0	0	1	0	5	3	4	0	0	0	0	1	1	4	3	5	1	2	4	0	0	1	0	1	0	1	0.061816804	3.9	0.012686474	0
154	128	27	0.344827586	0.137931034	5	4.379310345	2	0	0	19	13.5	25	0.482758621	8.362962963	80.3325	5.408333333	6.645359259	8	7.16862163	28.31481481	142.7849481	2.333333333	0.925925926	4.811252243	260.4166667	167.8240741	0.851851852	0.769800359	0.361111111	5	0.185185185	1	0	5	0	0	3	0	1	0	0	0	7	2	0	0	0	0	0	1	0	0	0	0	0	1	0	0	2	1	0	1	1	0	0	1	0	0	0	1	0.020478356	2.1	-0.006786177	0
1953	1597	363	0.503685504	0.117936118	3	3.872235872	22	0	0.045454545	11	16.5	163	0.412776413	8.914049587	77.52055785	6.545826446	7.108315978	7	9.095868883	29.7231405	46.27923612	0.972413793	0.449035813	8.555281262	806.3611601	74.47371212	0.269972452	2.046969136	0.611111111	4.846153846	0.201101928	9	2	35	0	0	44	32	1	1	0	11	68	0	0	0	0	0	28	11	32	1	0	2	1	13	0	26	27	10	6	2	2	0	0	0	2	0	5	2	0.19747638	4.8	0.142583009	3
679	542	137	0.523809524	0.081632653	3	3.666666667	6	0	0.166666667	18	22.83333333	72	0.571428571	10.30121655	77.44602798	8.12959854	6.613120925	9	7.793537801	31.59245742	40.03694039	0.774193548	0.525547445	6.151375136	1022.44898	42.78764739	0.328467153	1.196100721	0.583333333	6.142857143	0.204379562	5	0	15	0	0	20	1	0	1	0	2	21	1	0	0	0	0	21	4	8	0	0	2	0	3	1	7	14	3	0	3	1	0	0	3	2	0	0	1	0.086241638	3.6	0.019195326	1
270	219	52	0.410714286	0.053571429	4	3.839285714	3	0	0	9	17.33333333	42	0.482142857	9.241025641	78.61089744	6.600769231	5.710848718	7	8.841846275	23.1025641	75.058571	1.5	0.807692308	5.82435206	250	94.98461538	0.576923077	0.554700196	0.416666667	6	0.173076923	1	0	7	0	0	9	5	0	0	0	2	11	0	0	0	0	0	3	1	2	0	0	0	0	1	0	3	2	3	0	0	1	0	0	0	2	0	0	0	0.026590954	1.8	-0.013519837	1
691	567	126	0.459854015	0.124087591	3	4.072992701	8	0.125	0.125	43	15.75	78	0.452554745	10.10952381	74.69160714	6.754087302	7.425319048	7	9.82788879	29.24206349	51.15180069	1	0.619047619	6.94879229	525.9313367	68.9077381	0.380952381	1.514480371	0.555555556	4.888888889	0.19047619	3	0	16	0	0	13	5	0	0	0	1	28	0	0	0	1	0	13	2	10	0	0	3	0	5	0	5	8	2	1	1	7	1	0	1	2	0	1	1	0.220782285	4.8	0.075557314	1
60	51	10	0.454545455	0.272727273	3	4.636363636	1	0	0	10	10	10	0.545454545	12	69.785	6.01	8.8695	8	8.841846275	40	0	1.666666667	1	3.16227766	370.3703704	0	0.8	0.948683298	0.166666667	3	0.2	0	0	2	0	0	2	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0.02763887	2.1	-0.0403921	0
1137	931	206	0.497695853	0.202764977	3	4.235023041	8	0	0.25	16	25.75	94	0.525345622	15.54271845	57.08418689	11.69424757	8.056369903	13	13.81666965	47.1092233	38.78310372	1.462686567	0.45631068	6.549290334	1077.504726	41.55279126	0.262135922	2.159872344	0.555555556	7.777777778	0.165048544	10	0	25	2	0	25	5	0	0	0	4	53	3	0	0	0	0	14	11	8	0	0	0	0	8	0	8	7	6	3	2	8	3	0	1	5	0	1	2	0.227306559	4.8	0.139704257	3
334	275	60	0.40625	0.109375	3	4.265625	3	0	0.333333333	30	20	41	0.515625	11.33333333	68.095	8.73	7.260166667	10	8.841846275	31.66666667	46.0422246	1.315789474	0.683333333	5.29307724	598.2905983	47.18596491	0.433333333	0.903696114	0.388888889	5.25	0.183333333	3	0	9	0	0	7	5	0	0	0	1	15	0	0	0	0	0	2	1	5	0	0	0	0	0	0	2	0	3	0	1	5	0	0	1	1	0	0	2	0.182484621	2.1	-0.016810536	1
690	558	134	0.524475524	0.118881119	2	3.804195804	10	0	0	14	13.4	76	0.48951049	8.046567164	80.85489552	5.310626866	7.129199701	5	7.90872645	26.08656716	44.7046197	1.536585366	0.567164179	6.565400034	638.2222222	53.13741637	0.335820896	1.641350009	0.527777778	5.7	0.201492537	4	0	21	0	0	18	4	1	0	0	0	33	0	1	0	0	0	6	2	6	0	0	2	0	7	0	9	3	3	1	4	7	0	0	2	4	0	2	0	0.083705014	4.8	0.034392458	3
1000	797	204	0.526315789	0.076555024	3	3.784688995	3	0	1	32	68	103	0.559808612	29.35686275	32.065	25.68	8.866947059	31	13.0238668	75.84313725	43.99088237	1.04109589	0.504901961	7.211442433	832	53.80705203	0.303921569	1.400280084	0.555555556	6	0.156862745	8	0	25	0	0	21	10	0	0	0	4	48	1	0	0	0	0	21	7	12	0	0	2	0	3	0	7	9	3	0	6	7	2	0	7	7	0	1	1	0.092467472	4.8	0.028374405	2
660	544	120	0.419847328	0.145038168	4	4.091603053	6	0	0	22	20	82	0.450381679	11.66666667	73.03	8.041666667	7.523333333	10	10.50422373	35.83333333	62.55684252	1.181818182	0.683333333	7.485541619	335.3057199	96.58377193	0.466666667	1.825741858	0.611111111	5.428571429	0.166666667	2	0	13	0	0	15	7	1	0	0	5	30	1	1	0	0	0	8	6	8	1	0	0	0	2	0	7	5	2	1	3	2	0	0	1	6	0	4	3	0.208187859	4.8	0.100467934	3
392	315	79	0.464285714	0.05952381	4	3.726190476	2	0	0.5	59	39.5	57	0.523809524	16.81265823	67.15009494	13.70613924	6.994813924	17	7.16862163	45.82911392	60.65198194	2.6	0.721518987	6.413001035	538.4087791	78.51438435	0.518987342	0.787561531	0.444444444	7	0.101265823	5	0	12	0	0	11	5	1	0	0	2	25	0	1	0	0	0	4	0	2	1	0	0	0	2	0	2	0	0	0	3	3	0	0	1	1	0	0	1	0.099931822	2.1	-0.017920651	0
125	101	23	0.458333333	0.125	3	4.208333333	1	0	0	25	23	21	0.583333333	12.67826087	69.46391304	9.284347826	8.896430435	11	11.20814326	36.04347826	109.6303171	0.666666667	0.913043478	4.378802695	225	115.0434783	0.739130435	1.04257207	0.333333333	7	0.217391304	1	0	3	1	0	3	0	0	0	0	1	3	0	0	0	0	0	3	1	0	0	0	0	0	0	0	2	2	0	0	0	1	0	0	2	0	0	1	1	0.031867917	2.1	-0.026130555	0
1093	880	214	0.523809524	0.090909091	3	3.744588745	9	0	0.111111111	23	23.77777778	105	0.510822511	12.31484943	74.77625649	8.736604361	6.734288993	10	9.994966539	33.59086189	43.06698566	1.347222222	0.490654206	7.177652234	937.8829296	54.59090714	0.313084112	1.230454669	0.583333333	6.888888889	0.186915888	11	1	31	0	0	28	9	0	0	0	2	48	0	0	0	0	0	12	7	12	0	0	1	0	8	0	13	3	10	3	1	10	1	0	2	2	0	0	2	0.250511171	4.8	0.104217564	3
139	113	27	0.428571429	0.071428571	3	3.964285714	1	0	0	27	27	24	0.464285714	12.28148148	79.16333333	8.925185185	1.3392	12	3.1291	34.40740741	93.86327625	1.375	0.888888889	4.618802154	264.6502836	99.55555556	0.740740741	0	0.361111111	5.5	0.185185185	1	0	4	0	0	3	1	0	0	0	1	7	0	0	0	0	0	2	1	0	0	0	0	0	1	0	3	1	0	0	1	0	1	0	0	0	0	0	2	0.039572285	3.9	-0.003051968	1
521	424	99	0.490384615	0.134615385	3	3.990384615	6	0	0	19	16.5	62	0.490384615	10.64040404	78.14204545	6.459141414	7.166314141	7	8.841846275	30.64141414	47.37962037	0.975	0.626262626	6.231234455	580.4891158	54.56947857	0.464646465	1.708564286	0.5	6	0.222222222	5	0	13	0	0	6	5	0	0	0	0	21	0	0	0	0	0	6	6	5	1	0	0	0	7	0	7	3	2	3	1	6	1	0	1	3	0	2	2	0.180171957	4.8	0.103056174	2
