numberOfCharacters	numberOfCharactersNoSpaces	numberOfWords	numberOfShortWords	numberOfLongWords	mostFrequentWordLength	averageWordLength	numberOfSentences	numberOfShortSentences	numberOfLongSentences	mostFrequentSentenceLength	averageSentenceLength	numberOfDifferentWords	numberOfStopwords	gunningFogIndex	fleschReadingEase	fleschKincaidGradeLevel	daleChallReadabilityFormula	automatedReadabilityIndex	simpleMeasureOfGobbledygook	lix	wordVariationIndex	nominalRatio	typeTokenRatio	guiraudsIndex	yulesK	theDEstimate	hapaxLegomena	advancedGuiraudIndex	numberOfDifferentPosTags	sentenceStructureTreeHeight	correctVerbForm	pos_CC	pos_CD	pos_DT	pos_EX	pos_FW	pos_IN	pos_JJ	pos_JJR	pos_JJS	pos_LS	pos_MD	pos_NN	pos_NNS	pos_NNP	pos_NNPS	pos_PDT	pos_POS	pos_PRP	pos_PRP$	pos_RB	pos_RBR	pos_RBS	pos_RP	pos_SYM	pos_TO	pos_UH	pos_VB	pos_VBD	pos_VBG	pos_VBN	pos_VBP	pos_VBZ	pos_WDT	pos_WP	pos_WRB	numberOfSpellcheckingErrors	numberOfCapitalizationErrors	numberOfPunctuationErrors	scoreCosineSimilarityMax	cosineTopEssaySimilarityAverage	cosinePattern	cosineSumOfCorrelationValues	avgDistanceNeighbouringPointsEuc	minDistanceNeighbouringPointsEuc	maxDistanceNeighbouringPointsEuc	indexDistanceNeighbouringPointsEuc	avgDistanceNeighbouringPointsCos	minDistanceNeighbouringPointsCos	maxDistanceNeighbouringPointsCos	indexDistanceNeighbouringPointsCos	avgDistanceAnyPointsEuc	maxDistanceAnyPointsEuc	avgDistanceAnyPointsCos	maxDistanceAnyPointsCos	clarkEvansNearestNeighbour	avgDistanceNearestNeighbour	cumulativeFrequencyDistribution	avgDistanceCentroidEuc	minDistanceCentroidEuc	maxDistanceCentroidEuc	indexDistanceCentroidEuc	avgDistanceCentroidCos	minDistanceCentroidCos	maxDistanceCentroidCos	indexDistanceCentroidCos	standardDistance	relativeDistance	determinantDistanceMatrix	moransI	gearysC	getissG	score
908.0	751.0	162.0	0.5027027027027027	0.14054054054054055	2.0	3.9783783783783786	9.0	0.0	0.1111111111111111	17.0	18.0	87.0	0.42702702702702705	11.891358024691357	64.2761111111111	8.765802469135803	9.012880246913582	9.0	11.855464076750408	34.04938271604938	44.12936377261538	2.0930232558139537	0.5370370370370371	6.83536555146996	674.9891130788213	57.624074074074095	0.3333333333333333	2.042752923427804	0.6111111111111112	7.888888888888889	0.15432098765432098	7.0	1.0	15.0	0.0	0.0	20.0	17.0	0.0	0.0	0.0	1.0	48.0	4.0	5.0	0.0	0.0	0.0	1.0	11.0	6.0	0.0	0.0	1.0	0.0	6.0	0.0	5.0	2.0	4.0	3.0	4.0	7.0	2.0	0.0	1.0	7.0	0.0	7.0	2.0	0.15825118553100684	6.0	0.4051077069255893	1.0464723173018011	0.8348694187420402	1.1411782484121016	0.7315854643248972	0.551954657384451	0.34850347317533625	0.6511438973244563	0.5352172916114756	1.2493631525671014	1.4142135623730951	0.7911082732014358	1.0	5.690799735846988	1.0060007708980045	0.25	0.8308837282182993	0.7744370138430458	0.8879898198978167	0.8721237524233806	0.44522052944548884	0.36188376632707364	0.5320173435873687	0.6802104681153961	0.831997439329747	0.9369447945084405	-29.453024420805516	0.14674820770596814	0.7343273730138141	0.5517492061592942	3.0
775.0	630.0	150.0	0.5182926829268293	0.10365853658536585	3.0	3.792682926829268	7.0	0.0	0.14285714285714285	23.0	21.428571428571427	96.0	0.49390243902439024	12.038095238095238	72.28500000000003	8.500476190476192	7.857357142857143	9.0	9.957137785484202	32.76190476190476	58.726006432123306	1.0892857142857142	0.64	7.8383671769061705	417.28395061728395	93.2977777777778	0.4066666666666667	1.8779421361337698	0.6944444444444444	5.111111111111111	0.21333333333333335	7.0	1.0	17.0	0.0	0.0	14.0	6.0	1.0	0.0	0.0	2.0	32.0	1.0	3.0	0.0	0.0	0.0	10.0	4.0	8.0	1.0	0.0	1.0	0.0	5.0	0.0	6.0	6.0	3.0	3.0	8.0	6.0	2.0	0.0	4.0	6.0	0.0	2.0	3.0	0.17866988230872197	6.0	0.2637993477486714	1.0955195666518713	0.8986490005822791	1.1843522762381664	0.7587683315277101	0.6049311402727842	0.4037850131237648	0.7013451571152631	0.5757293809293452	1.2836027985116485	1.4142135623730951	0.8328800134905402	1.0	5.620460586304968	1.0621672117859446	0.42857142857142855	0.8436061652270669	0.7759025697894455	0.9043828213945168	0.8579359884269356	0.46511417519293247	0.36053825316793775	0.5623415912032181	0.6411374488529463	0.8449243483415915	0.9342551940988408	28.349978117201616	0.1079592071259551	0.7610479734230523	0.4542620955303322	3.0
182.0	145.0	38.0	0.6086956521739131	0.043478260869565216	1.0	3.130434782608696	1.0	0.0	1.0	38.0	38.0	30.0	0.391304347826087	15.200000000000001	70.30710526315791	12.893157894736841	9.261036842105263	15.0	3.1291	43.26315789473684	57.77543320691262	1.8181818181818181	0.7894736842105263	4.8666426339228765	534.9794238683128	68.0921052631579	0.5	1.135549947915338	0.3333333333333333	3.4	0.18421052631578946	2.0	0.0	7.0	0.0	0.0	3.0	5.0	0.0	0.0	0.0	0.0	13.0	0.0	3.0	0.0	0.0	0.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	5.0	0.0	0.0	0.0	5.0	0.0	0.0	1.0	0.049739118722119884	4.2	0.07404916047558613	1.1396598531967095	1.1396598531967095	1.1396598531967095	1.0	0.6494122904941726	0.6494122904941726	0.6494122904941726	1.0	1.1396598531967095	1.1396598531967095	0.6494122904941726	0.6494122904941726	3.223444841765834	1.1396598531967095	1.0	0.5698299265983547	0.5698299265983547	0.5698299265983547	1.0	0.1782373488939074	0.1782373488939073	0.17823734889390752	0.9999999999999988	0.5698299265983546	0.9999999999999998	-1.2988245809883454	-1.0	1.0	0.26666666666666666	1.0
1061.0	862.0	200.0	0.4908256880733945	0.0871559633027523	3.0	3.8577981651376145	11.0	0.09090909090909091	0.18181818181818182	18.0	18.181818181818183	103.0	0.5091743119266054	9.272727272727273	79.24645454545454	6.722909090909095	6.433118181818182	8.0	8.296473431620573	27.681818181818183	44.900654575945715	1.0547945205479452	0.515	7.283199846221439	878.4817875726966	59.60726804123711	0.31	1.3435028842544403	0.5277777777777778	6.2727272727272725	0.17	8.0	0.0	24.0	0.0	0.0	27.0	15.0	0.0	0.0	0.0	6.0	43.0	0.0	0.0	0.0	2.0	0.0	23.0	5.0	7.0	0.0	0.0	0.0	0.0	1.0	0.0	10.0	1.0	4.0	2.0	13.0	4.0	0.0	0.0	1.0	2.0	0.0	1.0	2.0	0.07793655910119704	5.8	0.08090918998253721	1.0787449074273565	0.9839593950552591	1.1970080338772722	0.8220156984812211	0.58435200427549	0.48408804555875573	0.7164141165833664	0.6757098085495699	1.3013854954470134	1.4142135623730951	0.8558031613105475	1.0	6.240884701772963	1.0401474502954937	0.6666666666666666	0.8714542072826801	0.8098396328588755	0.9311095635520767	0.8697576145275855	0.5108312368567787	0.40363542007766506	0.6194349603350284	0.6516187266203933	0.8721891544641741	0.9367202191940462	59.30571645820462	0.16400279655588237	0.7337657390684392	0.6244662356857966	1.0
409.0	331.0	80.0	0.48863636363636365	0.09090909090909091	4.0	3.715909090909091	4.0	0.0	0.0	13.0	20.0	57.0	0.5227272727272727	9.5	73.38250000000004	7.992500000000003	7.39175	8.0	8.841846274778883	30.0	58.811455682103166	1.7	0.7125	6.3727937358744	430.7582769668921	77.69347826086958	0.475	1.2298373876248843	0.4722222222222222	7.0	0.1125	5.0	0.0	10.0	1.0	0.0	12.0	7.0	1.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	3.0	3.0	5.0	0.0	0.0	1.0	0.0	1.0	0.0	2.0	3.0	0.0	0.0	1.0	3.0	0.0	0.0	2.0	2.0	0.0	0.0	2.0	0.06934443455119069	6.0	0.17062777513500466	1.1659067420066178	1.1428907698769806	1.188922714136255	0.9612826437648503	0.679934133014779	0.6530996559349986	0.7067686100945594	0.9240643212035403	1.2345807389665164	1.3719287328863132	0.7669874966963599	0.9410942240595219	4.012242872675708	1.1582347512967388	0.6666666666666666	0.7125418622060864	0.6286921712747281	0.7663225332533388	0.820401520239375	0.30094706766767165	0.21792677964157037	0.3552528460018839	0.6134413336703141	0.715069925110526	0.9331187510235082	3.72837765969099	-0.3887862482264772	0.8887862482264771	0.33969660831461895	1.0
469.0	378.0	94.0	0.5728155339805825	0.10679611650485436	3.0	3.6407766990291264	6.0	0.0	0.0	9.0	15.666666666666666	62.0	0.4854368932038835	7.968794326241135	83.83333333333334	5.458297872340427	7.605162411347518	5.0	7.793537801064561	27.368794326241137	51.83840132797717	1.0909090909090908	0.6595744680851063	6.394811726804519	564.8038049940548	65.81316489361701	0.425531914893617	1.3408476201364314	0.4722222222222222	5.125	0.22340425531914893	2.0	4.0	11.0	0.0	0.0	10.0	5.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	6.0	4.0	2.0	0.0	0.0	3.0	0.0	2.0	0.0	6.0	8.0	4.0	0.0	1.0	2.0	0.0	0.0	4.0	5.0	2.0	0.0	2.0	0.059261584898230454	6.0	0.12601987887674168	1.163269253320746	1.0132523603756645	1.2709258429020227	0.7972552970219029	0.6825792453190767	0.5133401729034277	0.8076262490781085	0.6356160086294826	1.2720205967195395	1.4142135623730951	0.8180679905702174	1.0	4.503060120337903	1.1257650300844757	0.5	0.7809290712021486	0.6838517892141551	0.848879988775462	0.8055930146269962	0.3783497711153505	0.26100265489371854	0.46444822120988816	0.5619628690014278	0.7832949590848031	0.9227393382364124	-7.4700214057775245	-0.16971387537858454	0.8612065322064596	0.30828454631674496	1.0
568.0	466.0	103.0	0.47863247863247865	0.13675213675213677	3.0	3.9316239316239314	7.0	0.0	0.0	13.0	14.714285714285714	59.0	0.4444444444444444	9.769209431345354	69.51747572815535	7.218474341192788	6.3592411927877945	7.0	9.236282656511921	30.248266296809984	40.82528367290553	1.875	0.5728155339805825	5.81344274116933	766.9421487603306	44.93347308031773	0.2815533980582524	0.7882634225314346	0.5	6.142857142857143	0.14563106796116504	6.0	0.0	10.0	0.0	0.0	13.0	17.0	0.0	0.0	0.0	1.0	26.0	2.0	0.0	0.0	0.0	0.0	4.0	3.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	3.0	5.0	1.0	1.0	4.0	1.0	0.0	0.0	2.0	0.0	0.0	2.0	3.0	0.06368150826326124	6.0	0.10846632013349591	1.0914896824680715	0.9803860120072118	1.2957989137252408	0.7565880798500896	0.6029829256477683	0.4805783662697021	0.8395474124057569	0.5724255225712451	1.1720473996962923	1.3869347871638988	0.6980560911428502	0.9617940519226849	4.416131280850443	0.9874769741544807	0.6	0.7444188436116077	0.6434991726631976	0.8378052282169621	0.7680772940898309	0.33550385472470967	0.2268849494666081	0.44345988165843797	0.5116245208430367	0.7472916919879949	0.8919635099179313	7.816468560052715	-0.04111816429707352	0.8667111917008686	0.47315581588708716	2.0
738.0	596.0	146.0	0.5064935064935064	0.09740259740259741	3.0	3.8051948051948052	3.0	0.0	1.0	64.0	48.666666666666664	91.0	0.525974025974026	21.11050228310502	48.501347031963476	18.584520547945207	8.429681735159818	22.0	12.457975602129121	58.94063926940639	54.99036675840335	1.0961538461538463	0.6232876712328768	7.531213586281548	457.1280991735537	79.40684931506853	0.410958904109589	1.3241694217637887	0.5833333333333334	7.4	0.14383561643835616	9.0	0.0	14.0	0.0	0.0	20.0	13.0	0.0	0.0	0.0	3.0	29.0	1.0	0.0	0.0	1.0	0.0	14.0	6.0	9.0	0.0	0.0	1.0	0.0	1.0	0.0	7.0	3.0	3.0	3.0	1.0	4.0	0.0	0.0	2.0	4.0	0.0	0.0	2.0	0.145211073104576	6.0	0.21442845994733623	1.08939190452305	1.0010655255069802	1.1467731583197616	0.872941190020291	0.595001309534831	0.5010660931792832	0.6575443383213406	0.7620263212340416	1.2593421254927033	1.4142135623730951	0.8021711429679705	1.0	5.233369894565142	1.0682571564106331	0.5	0.8164765782289809	0.7532361270983188	0.8687154245740262	0.8670688994243051	0.4242187502821133	0.3364151882897981	0.4990653491091437	0.6740904550682908	0.817603786973439	0.9411641187036023	-17.174128701828216	0.058524771760506716	0.7641470126340294	0.4791390247995017	2.0
894.0	739.0	166.0	0.5128205128205128	0.08717948717948718	3.0	3.7282051282051283	11.0	0.09090909090909091	0.0	8.0	15.090909090909092	86.0	0.4512820512820513	8.205038335158818	78.8876067907996	6.005093099671413	7.8093464403066815	6.0	7.686295010490155	25.331872946330776	42.24108577057049	1.0952380952380953	0.5180722891566265	6.674894521074462	906.8739521414418	54.300451807228924	0.29518072289156627	1.8627612616951987	0.6388888888888888	4.466666666666667	0.18674698795180722	7.0	0.0	21.0	0.0	0.0	13.0	9.0	0.0	0.0	0.0	1.0	41.0	4.0	3.0	0.0	1.0	0.0	14.0	9.0	6.0	1.0	0.0	1.0	0.0	5.0	0.0	8.0	6.0	1.0	2.0	5.0	9.0	0.0	0.0	2.0	7.0	0.0	8.0	4.0	0.37594396728570284	6.0	0.37805035848617274	1.035641252875916	0.8846852126755359	1.1917112820712046	0.7423653916726753	0.541334655671699	0.3913339627633792	0.7100878899078971	0.5511063747533248	1.209917299934544	1.414213562373095	0.7453274582825239	1.0	5.432867604192066	0.9604043810532304	0.375	0.8044565989345411	0.7054428600465261	0.8893035018697367	0.7932532128383071	0.4102216738444931	0.2792301721613287	0.5278075415252236	0.5290378598123621	0.8075651837450699	0.9080872638499519	-21.47129004100241	0.14079623834805244	0.7751133365393432	0.5998844313152034	4.0
872.0	715.0	161.0	0.40782122905027934	0.0782122905027933	4.0	3.8659217877094973	6.0	0.0	0.5	10.0	26.833333333333332	93.0	0.441340782122905	12.224016563146998	68.20040890269154	10.412888198757766	7.615445755693582	12.0	10.125756701596842	35.528985507246375	49.54618989752742	1.5510204081632653	0.577639751552795	7.329426778023636	527.711147582376	70.7056540007307	0.3416149068322981	1.4185987312303812	0.6666666666666666	4.888888888888889	0.17391304347826086	4.0	2.0	26.0	1.0	0.0	17.0	5.0	3.0	0.0	0.0	1.0	49.0	1.0	1.0	0.0	0.0	0.0	5.0	5.0	10.0	0.0	0.0	0.0	0.0	3.0	0.0	8.0	7.0	1.0	4.0	5.0	3.0	1.0	0.0	4.0	4.0	0.0	8.0	4.0	0.20670731530283165	6.0	0.29782232567315875	1.1309276784493105	1.0329425167527722	1.2250699967647976	0.8431702020950627	0.6411834594195573	0.5334851214577756	0.7503982484866508	0.7109359897010288	1.2737032406053692	1.414213562373095	0.8173121756339422	1.0	6.241680112049393	1.103383583306834	0.375	0.8453262974023085	0.8022377151292515	0.8826001779016451	0.9089480550939237	0.46628486407044767	0.39924273121125964	0.5260872905475771	0.7588906601330523	0.8456643268340573	0.9581510949211435	-39.39164639685076	0.09046559244718114	0.7947760640987677	0.6125373767900438	3.0
717.0	587.0	133.0	0.49324324324324326	0.14189189189189189	3.0	3.8986486486486487	8.0	0.0	0.0	9.0	16.625	84.0	0.4594594594594595	9.958270676691729	73.55611372180454	7.129840225563914	8.022754135338346	7.0	10.125756701596842	32.41447368421053	54.45173912294105	0.9807692307692307	0.631578947368421	7.283723744002607	425.706771860618	80.12030075187968	0.3684210526315789	1.647508942095828	0.5277777777777778	5.9	0.21052631578947367	3.0	0.0	16.0	0.0	0.0	15.0	14.0	0.0	0.0	0.0	2.0	24.0	2.0	0.0	0.0	0.0	0.0	12.0	4.0	7.0	0.0	0.0	0.0	0.0	4.0	0.0	8.0	5.0	5.0	1.0	3.0	6.0	0.0	0.0	2.0	6.0	0.0	2.0	2.0	0.08488747069746178	6.0	0.1593673573856721	1.0619237425089874	0.9408977635034934	1.2177156286245412	0.7726744581296664	0.5687505190430723	0.4426443006829378	0.7414156760982304	0.5970258182459737	1.2570845848125867	1.4142135623730951	0.8001755843599608	1.0	5.453847281585544	1.0306802568286433	0.42857142857142855	0.8263408581848398	0.7580137170107576	0.8927978793570355	0.8490317176342924	0.43952233460578655	0.3402498762291286	0.5387441891572415	0.6315611065084193	0.8281695397648069	0.9276114548583249	23.85057373136477	0.09639352448544374	0.7909784967821488	0.5171286651631618	2.0
615.0	503.0	114.0	0.5203252032520326	0.11382113821138211	3.0	3.991869918699187	5.0	0.0	0.0	29.0	22.8	68.0	0.4634146341463415	12.62877192982456	64.95615789473686	9.863403508771935	6.845011578947368	10.0	9.3871	35.08070175438596	45.74116963533201	1.7575757575757576	0.5964912280701754	6.368783518755519	650.887573964497	54.22883295194507	0.37719298245614036	1.1239029738980328	0.5	6.833333333333333	0.15789473684210525	8.0	0.0	13.0	0.0	0.0	13.0	7.0	0.0	0.0	0.0	0.0	31.0	4.0	1.0	0.0	0.0	0.0	9.0	4.0	2.0	0.0	0.0	0.0	0.0	3.0	0.0	4.0	3.0	1.0	5.0	1.0	4.0	0.0	0.0	2.0	2.0	0.0	3.0	4.0	0.17018254464447244	6.0	0.23191557815930325	1.1112129175072667	1.0296288367906732	1.2025212478190341	0.856225067671836	0.619194264997158	0.5300677707754572	0.7230286757281232	0.7331213665096401	1.2697743015921006	1.4034659469949091	0.8140229934336607	0.9848583321871588	5.335818242141713	1.0891693377901246	0.5	0.8222298688860769	0.7603912463401193	0.9170374246663936	0.8291823494736215	0.4328602416758729	0.3445595666241609	0.5762156856595675	0.597969779718439	0.8236215724032794	0.8981329989917285	-18.656859518298457	0.03664261760475262	0.7967551487778385	0.43564062741679815	2.0
1042.0	857.0	189.0	0.4931506849315068	0.1187214611872146	3.0	3.863013698630137	9.0	0.0	0.1111111111111111	14.0	21.0	116.0	0.4292237442922374	11.574603174603176	63.76761904761908	9.582010582010579	7.852808994708994	10.0	10.254146432597242	34.75661375661376	58.86699328419247	1.2580645161290323	0.6137566137566137	8.437758422458371	584.297520661157	106.79365079365077	0.4126984126984127	2.1094396056145928	0.6666666666666666	5.083333333333333	0.18518518518518517	7.0	0.0	26.0	1.0	0.0	22.0	20.0	0.0	0.0	0.0	2.0	44.0	2.0	0.0	0.0	1.0	1.0	5.0	8.0	13.0	0.0	0.0	1.0	0.0	4.0	0.0	5.0	10.0	4.0	2.0	6.0	8.0	1.0	0.0	1.0	1.0	0.0	10.0	2.0	0.27609062533010964	6.0	0.33455944315307096	1.0893297457195383	0.8193695359980927	1.353475979464963	0.6053816605759006	0.6047708399960183	0.3356832182608649	0.9159486134943202	0.3664869549616349	1.2995958930279587	1.4142135623730951	0.8548799586900834	1.0	6.369314041821931	1.0070769752525128	0.4	0.8756417137318009	0.8023283890705925	0.9519296725732302	0.8428441850139625	0.5197833435011597	0.38894540065611993	0.6621962907128653	0.5873566586086034	0.8771499089785479	0.9214440249640087	-77.75194661677118	0.13428689867851545	0.8022826092653323	0.5144867049406786	4.0
939.0	763.0	179.0	0.5125628140703518	0.10552763819095477	3.0	3.798994974874372	8.0	0.0	0.25	10.0	22.375	103.0	0.5226130653266332	12.078491620111732	65.96795041899443	9.616696927374303	7.480881005586593	10.0	10.9516	34.10684357541899	51.24013846728905	1.03125	0.5754189944134078	7.698581455344939	467.29925517804304	77.59449426639223	0.3407821229050279	1.793844222604646	0.5833333333333334	6.75	0.1787709497206704	11.0	0.0	20.0	0.0	0.0	21.0	16.0	0.0	0.0	0.0	2.0	31.0	1.0	0.0	0.0	0.0	0.0	16.0	4.0	11.0	0.0	0.0	4.0	0.0	5.0	0.0	6.0	15.0	5.0	3.0	1.0	2.0	1.0	0.0	3.0	2.0	0.0	0.0	2.0	0.041975424292619565	6.0	0.11038159819397539	1.1187726826230855	0.7866937955675625	1.2666370721486262	0.6210885603032882	0.6376035772300054	0.3094435639922489	0.8021847362706218	0.38575099973961147	1.2949655280782995	1.4142135623730951	0.8476111445630341	1.0	5.96621779140943	1.0546882645853586	0.25	0.8602443470150862	0.7885636308593839	0.9103743922326579	0.8661970696753256	0.49172817458829665	0.3738511395180767	0.5774321012910577	0.647437402046401	0.8611966973303223	0.9459808016109401	-42.1094649259243	0.09279486075842432	0.7930682637416406	0.4760320942213565	2.0
724.0	591.0	135.0	0.5231788079470199	0.13245033112582782	3.0	3.8211920529801326	7.0	0.0	0.0	14.0	19.285714285714285	73.0	0.423841059602649	11.26984126984127	63.180000000000035	9.238095238095237	8.101960317460318	8.0	10.608840637214634	34.1005291005291	41.540879774592106	1.9705882352941178	0.5407407407407407	6.282839650514254	1364.6193771626297	48.069235364396654	0.34074074074074073	1.893458524812515	0.6666666666666666	6.75	0.16296296296296298	4.0	1.0	27.0	0.0	1.0	13.0	5.0	1.0	1.0	0.0	2.0	41.0	1.0	4.0	0.0	0.0	1.0	2.0	4.0	5.0	1.0	0.0	0.0	0.0	3.0	0.0	5.0	3.0	0.0	5.0	2.0	7.0	1.0	0.0	0.0	4.0	0.0	5.0	4.0	0.16575748409534882	6.0	0.1880438470977466	1.1219180166191094	0.9846541295149255	1.2529808592437117	0.7858492986949969	0.6323771300025166	0.48477187738539795	0.7849805168155551	0.6175591202594186	1.249567287164791	1.3877403333126435	0.7911772960820099	0.9629116163513435	5.370197354788452	1.0148719065790817	0.42857142857142855	0.821952018904937	0.7543555099432822	0.9039631742689613	0.8344980541417879	0.4326834817055777	0.33652928103422963	0.5551878050258323	0.6061539500468157	0.8234998288222616	0.9109882484850439	22.22994629112365	0.06604072460909262	0.8258006693773299	0.49680143718088293	2.0
1094.0	905.0	196.0	0.4956521739130435	0.12173913043478261	1.0	3.8434782608695652	13.0	0.0	0.15384615384615385	11.0	15.076923076923077	101.0	0.4043478260869565	9.09199372056515	73.6962087912088	6.725714285714286	7.526203139717426	7.0	9.265573868473778	29.36263736263736	44.60624068241072	1.4827586206896552	0.5153061224489796	7.214285714285714	725.7617728531857	63.00295381310418	0.2755102040816326	1.9285714285714286	0.6666666666666666	5.0	0.1683673469387755	9.0	1.0	26.0	0.0	1.0	22.0	20.0	1.0	0.0	0.0	1.0	52.0	3.0	3.0	0.0	0.0	2.0	10.0	6.0	9.0	0.0	0.0	0.0	0.0	3.0	0.0	4.0	10.0	2.0	1.0	6.0	10.0	1.0	0.0	1.0	5.0	0.0	6.0	2.0	0.1480039479641381	6.0	0.3517777361847384	1.102027792329708	0.8871006590174907	1.2404978985974329	0.715116615691562	0.6147240828671509	0.3934737896146332	0.7694175182123233	0.5113917740381534	1.2809377066057706	1.4142135623730951	0.8303202248173752	1.0	6.008951918446618	0.9500987206364832	0.4	0.86393732807164	0.7901001067984904	0.9096689041726534	0.868557893068895	0.49729551656628096	0.37492737819968447	0.5770733139863174	0.649704931960472	0.8644583288601236	0.9502999661688458	-63.7430472376481	0.1400488778395609	0.7889290499635261	0.5954020559949034	4.0
567.0	462.0	107.0	0.5040650406504065	0.0975609756097561	4.0	3.6910569105691056	6.0	0.0	0.0	19.0	17.833333333333332	78.0	0.4634146341463415	9.750155763239874	74.08930685358257	7.355654205607479	8.210285669781932	7.0	10.125756701596842	29.04828660436137	71.38383720965038	1.2432432432432432	0.7289719626168224	7.540544614556175	261.13951789627464	120.58201740251366	0.514018691588785	1.9334729780913271	0.5277777777777778	6.166666666666667	0.14953271028037382	5.0	0.0	12.0	0.0	0.0	12.0	9.0	0.0	0.0	0.0	2.0	25.0	0.0	2.0	0.0	0.0	0.0	5.0	4.0	10.0	1.0	0.0	0.0	0.0	1.0	0.0	3.0	4.0	0.0	6.0	1.0	2.0	0.0	0.0	4.0	2.0	4.0	0.0	3.0	0.18025961577887073	6.0	0.3041273185302754	1.1406124724729363	1.0220418356448369	1.2319850564698798	0.8295894745455659	0.65350691543021	0.5222847569041338	0.7588935896825466	0.6882186962767878	1.264679602120405	1.4142135623730954	0.8084321702896737	1.0	4.880266185314037	1.0912606938655771	0.4	0.8036480523159373	0.76584164277515	0.85054683938428	0.9004108972170786	0.405648030399275	0.3549774534483301	0.47015878637974584	0.7550161003725577	0.8042050337020646	0.9455152808330196	11.65061997905891	-0.013113336678099928	0.7937426710066438	0.5212002866609976	2.0
675.0	554.0	126.0	0.4233576642335766	0.10218978102189781	4.0	3.9416058394160585	8.0	0.0	0.0	13.0	15.75	82.0	0.41605839416058393	8.204761904761906	70.66303571428571	7.3159920634920645	6.798731746031747	7.0	9.516144504307135	26.86111111111111	56.8337003724005	1.3902439024390243	0.6507936507936508	7.305140612272933	407.6265614727153	83.07972582972585	0.4365079365079365	1.247219128924647	0.5277777777777778	4.833333333333333	0.15079365079365079	7.0	0.0	10.0	0.0	0.0	12.0	11.0	0.0	0.0	0.0	3.0	34.0	2.0	1.0	0.0	0.0	1.0	4.0	10.0	8.0	0.0	0.0	1.0	0.0	5.0	0.0	7.0	9.0	2.0	1.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	4.0	4.0	0.25219749301833533	6.0	0.37717776800127634	1.055731781089183	0.9456860296028541	1.1375576182649338	0.831330223998031	0.5599932910139548	0.44716103329300505	0.6470186674362943	0.6911099413326165	1.250801981912782	1.392931731737773	0.7925055977512304	0.9701294046409958	5.326299213582661	1.0065759376756158	0.5714285714285714	0.8230367190448866	0.7622893350233885	0.9130556504666564	0.8348771891765717	0.4336878178585573	0.34698168194563594	0.5699908264810467	0.608749590037786	0.8241908227820772	0.9026731529023877	22.34028157866706	0.11367966545726296	0.7335199768498295	0.5036975042617656	2.0
495.0	412.0	84.0	0.45054945054945056	0.24175824175824176	3.0	4.450549450549451	5.0	0.0	0.0	16.0	16.8	58.0	0.4065934065934066	12.434285714285714	58.8544285714286	9.223904761904762	8.981208571428573	10.0	11.979248473330827	42.990476190476194	55.19205152589567	1.8823529411764706	0.6904761904761905	6.32831881684378	529.3367346938776	70.08333333333333	0.5119047619047619	2.0730699572419278	0.3611111111111111	7.0	0.11904761904761904	3.0	0.0	15.0	0.0	0.0	7.0	15.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	3.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0	5.0	0.0	0.0	0.0	3.0	0.0	0.0	2.0	2.0	0.0	1.0	1.0	0.1010323639488802	6.0	0.16429439407910124	1.1164774715328687	1.0828939073380315	1.184027740740356	0.914584912225885	0.624045785409825	0.5863296072749142	0.7009608454213561	0.8364655616712292	1.266297024019996	1.4142135623730951	0.8104431246250327	1.0	4.8853189155591075	1.0923905186955718	0.4	0.8044715935904232	0.7727603446894424	0.8705269389190453	0.8876926263178	0.4070029508505343	0.36383583100659056	0.4992990692213919	0.72869318898182	0.8052046321898714	0.9249623373972938	11.826268183109457	-0.007760724829548047	0.8094359911126467	0.4521680501925428	2.0
